,drug_name,Deregulated nutrient sensing count,Deregulated nutrient sensing count marg,Deregulated nutrient sensing,Deregulated nutrient sensing marg,Cmap pAGE Deregulated nutrient sensing level1,Cmap pAGE Deregulated nutrient sensing level2,Cmap pAGE Deregulated nutrient sensing level3,Cmap pAGE Deregulated nutrient sensing level4,Cmap pAGE Deregulated nutrient sensing level5,Cmap pAGE Deregulated nutrient sensing level1 z_score,Cmap pAGE Deregulated nutrient sensing level2 z_score,Cmap pAGE Deregulated nutrient sensing level3 z_score,Cmap pAGE Deregulated nutrient sensing level4 z_score,Cmap pAGE Deregulated nutrient sensing level5 z_score
2231,propranolol,0,0,[],[],-0.4285714285714285,0.0909090909090909,-0.0769230769230769,-0.1578947368421052,-0.2765957446808511,-1.1338934190276817,0.3015113445777636,-0.2773500981126146,-0.6882472016116853,-1.8962448894726296
2232,farnesyl thiopyrophosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2233,anileridine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2234,propylhexedrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2235,famotidine,0,0,[],[],0.1428571428571428,-0.0909090909090909,-0.0769230769230769,-0.0526315789473684,-0.0212765957446808,0.3779644730092272,-0.3015113445777636,-0.2773500981126146,-0.2294157338705617,-0.1458649914978945
2236,prostaglandin d2,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2237,protamine sulfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2238,protein s human,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2239,fluoxetine,0,0,[],[],0.7142857142857143,0.2727272727272727,0.0769230769230769,0.1578947368421052,0.1063829787234042,1.8898223650461363,0.9045340337332908,0.2773500981126146,0.6882472016116853,0.7293249574894728
2240,fx06,0,1,[],[2],,,,,,0.0,0.0,0.0,0.0,0.0
2241,"2-(beta-d-glucopyranosyl)-5-methyl-1,2,3-benzimidazole",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2242,protirelin,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.2307692307692307,-0.2631578947368421,-0.1489361702127659,-0.3779644730092272,-0.9045340337332908,-0.8320502943378437,-1.1470786693528088,-1.0210549404852618
2243,proxyphylline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2244,prulifloxacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2245,flx475,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2246,puromycin,0,0,[],[],0.1428571428571428,0.2727272727272727,0.2307692307692307,0.4736842105263157,0.0638297872340425,0.3779644730092272,0.9045340337332908,0.8320502943378437,2.064741604835056,0.4375949744936836
2247,aniline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2248,purvalanol a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2249,febuxostat,0,0,[],[],-0.4285714285714285,-0.4545454545454545,-0.5384615384615384,-0.4736842105263157,-0.3191489361702128,-1.1338934190276817,-1.507556722888818,-1.9414506867883017,-2.064741604835056,-2.1879748724684185
2250,aminophosphonic acid-guanylate ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2251,praziquantel,0,0,[],[],-0.1428571428571428,-0.0909090909090909,-0.0769230769230769,-0.1578947368421052,0.0638297872340425,-0.3779644730092272,-0.3015113445777636,-0.2773500981126146,-0.6882472016116853,0.4375949744936836
2252,filanesib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2253,"2-chloro-n-[(3r)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-6h-thieno[2,3-b]pyrrole-5-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2254,fluorescein,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2255,pitavastatin,0,0,[],[],0.1428571428571428,0.0909090909090909,0.2307692307692307,0.1578947368421052,-0.0638297872340425,0.3779644730092272,0.3015113445777636,0.8320502943378437,0.6882472016116853,-0.4375949744936836
2256,2-amino-3-methyl-1-pyrrolidin-1-yl-butan-1-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2257,fluocinonide,0,0,[],[],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.0526315789473684,0.1063829787234042,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.2294157338705617,0.7293249574894728
2258,platelet activating factor,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2259,alverine,0,0,[],[],0.1428571428571428,0.0909090909090909,-0.0769230769230769,0.0526315789473684,-0.1063829787234042,0.3779644730092272,0.3015113445777636,-0.2773500981126146,0.2294157338705617,-0.7293249574894728
2260,(+)-rutamarin alcohol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2261,plerixafor,0,0,[],[],-0.1428571428571428,0.0909090909090909,0.2307692307692307,0.2631578947368421,0.1489361702127659,-0.3779644730092272,0.3015113445777636,0.8320502943378437,1.1470786693528088,1.0210549404852618
2262,2-benzyl-3-iodopropanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2263,alvimopan,0,0,[],[],0.1428571428571428,0.2727272727272727,0.0769230769230769,0.1578947368421052,0.0638297872340425,0.3779644730092272,0.9045340337332908,0.2773500981126146,0.6882472016116853,0.4375949744936836
2264,plozalizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2265,flumequine,0,0,[],[],0.1428571428571428,0.2727272727272727,0.2307692307692307,0.0526315789473684,-0.1914893617021276,0.3779644730092272,0.9045340337332908,0.8320502943378437,0.2294157338705617,-1.312784923481051
2266,fluindione,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2267,polydatin,0,0,[],[],0.4285714285714285,0.2727272727272727,0.0769230769230769,0.2631578947368421,0.1063829787234042,1.1338934190276817,0.9045340337332908,0.2773500981126146,1.1470786693528088,0.7293249574894728
2268,amatuximab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2269,polymyxin b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2270,polythiazide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2271,"2-chloro-n-[(1r,2r)-1-hydroxy-2,3-dihydro-1h-inden-2-yl]-6h-thieno[2,3-b]pyrrole-5-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2272,mycophenolate mofetil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2273,myristic acid,0,1,[],[4],,,,,,0.0,0.0,0.0,0.0,0.0
2274,cis-vaccenic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2275,mepyramine,0,0,[],[],-0.1428571428571428,0.0909090909090909,0.0769230769230769,0.0526315789473684,0.1489361702127659,-0.3779644730092272,0.3015113445777636,0.2773500981126146,0.2294157338705617,1.0210549404852618
2276,maleic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2277,mepenzolate,0,0,[],[],0.1428571428571428,-0.0909090909090909,-0.0769230769230769,-0.0526315789473684,0.1063829787234042,0.3779644730092272,-0.3015113445777636,-0.2773500981126146,-0.2294157338705617,0.7293249574894728
2278,meperidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2279,"5,7-dichlorokynurenic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2280,mephenytoin,0,0,[],[],0.1428571428571428,0.0,0.1538461538461538,0.1052631578947368,0.1702127659574468,0.3779644730092272,0.0,0.5547001962252291,0.4588314677411235,1.1669199319831565
2281,mepindolol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2282,"5,7,2′-trihydroxy-6,8-dimethoxyflavone",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2283,"5-acetamido-5,6-dihydro-4-hydroxy-6-isobutoxy-4h-pyran-2-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2284,5-amino-6-cyclohexyl-4-hydroxy-2-isobutyl-hexanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2285,magnesium carbonate,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
2286,maltose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2287,mercaptoethanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2288,mercaptopurine,0,0,[],[],-0.1428571428571428,-0.0909090909090909,-0.0769230769230769,-0.0526315789473684,-0.1063829787234042,-0.3779644730092272,-0.3015113445777636,-0.2773500981126146,-0.2294157338705617,-0.7293249574894728
2289,magnesium acetate tetrahydrate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2290,malathion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2291,methyl beta-l-fucopyranoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2292,methyldopa,0,0,[],[],0.1428571428571428,0.4545454545454545,0.5384615384615384,0.5789473684210527,0.2765957446808511,0.3779644730092272,1.507556722888818,1.9414506867883017,2.5235730725761796,1.8962448894726296
2293,methylene blue,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2294,miglustat,0,0,[],[],-0.1428571428571428,-0.4545454545454545,-0.2307692307692307,0.1578947368421052,0.1914893617021276,-0.3779644730092272,-1.507556722888818,-0.8320502943378437,0.6882472016116853,1.312784923481051
2295,lonidamine,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,0.1578947368421052,-0.1063829787234042,0.3779644730092272,0.3015113445777636,0.2773500981126146,0.6882472016116853,-0.7293249574894728
2296,magnesium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2297,melphalan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2298,methoxsalen,0,0,[],[],-0.4285714285714285,-0.2727272727272727,-0.2307692307692307,-0.1578947368421052,-0.0212765957446808,-1.1338934190276817,-0.9045340337332908,-0.8320502943378437,-0.6882472016116853,-0.1458649914978945
2299,5-benzylacyclouridine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2300,methoxyundecylphosphinic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2301,methscopolamine bromide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2302,methsuximide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2303,methyclothiazide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2304,4r-fluoro-n6-ethanimidoyl-l-lysine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2305,methyl n-{[(1r)-1-({1-[(benzyloxy)carbonyl]-l-prolyl-6-ammonio-l-norleucyl}amino)-2-phenylethyl](hydroxy)phosphoryl}-l-alanyl-l-prolinate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2306,methimazole,0,0,[],[],-1.0,-0.4545454545454545,-0.2307692307692307,-0.1578947368421052,0.0638297872340425,-2.6457513110645907,-1.507556722888818,-0.8320502943378437,-0.6882472016116853,0.4375949744936836
2307,methyl alpha-d-mannoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2308,"5,6-diphenyl-n-(2-piperazin-1-ylethyl)furo[2,3-d]pyrimidin-4-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2309,mavacamten,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2310,"5-(aminomethyl)-6-(2,4-dichlorophenyl)-2-(3,5-dimethoxyphenyl)pyrimidin-4-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2311,meclizine,0,0,[],[],0.4285714285714285,0.4545454545454545,0.3846153846153846,0.3684210526315789,0.1489361702127659,1.1338934190276817,1.507556722888818,1.3867504905630728,1.6059101370939324,1.0210549404852618
2312,meclofenamic acid,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
2313,mecobalamin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2314,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
2315,"5-(4-methyl-benzoylamino)-biphenyl-3,4'-dicarboxylic acid 3-dimethylamide-4'-hydroxyamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2316,mardepodect,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2317,mefloquine,0,0,[],[],-0.1428571428571428,-0.0909090909090909,0.0769230769230769,0.0526315789473684,-0.0638297872340425,-0.3779644730092272,-0.3015113445777636,0.2773500981126146,0.2294157338705617,-0.4375949744936836
2318,melatonin,0,0,[],[],0.4285714285714285,0.3636363636363636,0.1538461538461538,0.3157894736842105,0.1276595744680851,1.1338934190276817,1.2060453783110543,0.5547001962252291,1.3764944032233706,0.8751899489873672
2319,manitimus,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2320,4-{2-[(3-nitrobenzoyl)amino]phenoxy}phthalic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2321,lonafarnib,0,0,[],[],-0.1428571428571428,-0.4545454545454545,-0.3846153846153846,0.0526315789473684,-0.1489361702127659,-0.3779644730092272,-1.507556722888818,-1.3867504905630728,0.2294157338705617,-1.0210549404852618
2322,lomustine,0,0,[],[],0.4285714285714285,0.2727272727272727,0.2307692307692307,0.3684210526315789,0.1914893617021276,1.1338934190276817,0.9045340337332908,0.8320502943378437,1.6059101370939324,1.312784923481051
2323,lynestrenol,0,0,[],[],0.1428571428571428,0.2727272727272727,0.2307692307692307,-0.0526315789473684,-0.3191489361702128,0.3779644730092272,0.9045340337332908,0.8320502943378437,-0.2294157338705617,-2.1879748724684185
2324,lopinavir,0,0,[],[],-0.4285714285714285,-0.2727272727272727,-0.3846153846153846,-0.3684210526315789,-0.2765957446808511,-1.1338934190276817,-0.9045340337332908,-1.3867504905630728,-1.6059101370939324,-1.8962448894726296
2325,"4-{3-chloro-4-[3-(2,4-dichloro-benzoyl)-ureido]-phenoxy}-butyric acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2326,midostaurin,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.0769230769230769,0.0526315789473684,0.0638297872340425,-0.3779644730092272,-0.9045340337332908,-0.2773500981126146,0.2294157338705617,0.4375949744936836
2327,lysine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2328,methylethylamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2329,methylnaltrexone,0,0,[],[],0.1428571428571428,-0.2727272727272727,-0.2307692307692307,0.1578947368421052,0.0638297872340425,0.3779644730092272,-0.9045340337332908,-0.8320502943378437,0.6882472016116853,0.4375949744936836
2330,methylphenidate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2331,"4-{[4-(4-fluoro-3-methylphenyl)-1,3-thiazol-2-yl]amino}-2-hydroxybenzoic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2332,lypressin,0,0,[],[],-0.4285714285714285,-0.2727272727272727,-0.2307692307692307,-0.2631578947368421,0.0212765957446808,-1.1338934190276817,-0.9045340337332908,-0.8320502943378437,-1.1470786693528088,0.1458649914978945
2333,4-{[(2s)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3h-indole-2-carbonitrile,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2334,"4-{2,4-bis[(3-nitrobenzoyl)amino]phenoxy}phthalic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2335,lumefantrine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2336,metixene,0,0,[],[],0.4285714285714285,0.2727272727272727,0.2307692307692307,0.2631578947368421,-0.0638297872340425,1.1338934190276817,0.9045340337332908,0.8320502943378437,1.1470786693528088,-0.4375949744936836
2337,metoclopramide,0,0,[],[],0.7142857142857143,0.0909090909090909,0.0769230769230769,0.1578947368421052,-0.0212765957446808,1.8898223650461363,0.3015113445777636,0.2773500981126146,0.6882472016116853,-0.1458649914978945
2338,metocurine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2339,luliconazole,0,0,[],[],-0.4285714285714285,-0.2727272727272727,-0.2307692307692307,-0.1578947368421052,-0.2340425531914893,-1.1338934190276817,-0.9045340337332908,-0.8320502943378437,-0.6882472016116853,-1.60451490647684
2340,lpc-ether,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2341,metoprolol,0,0,[],[],-0.1428571428571428,-0.0909090909090909,-0.0769230769230769,-0.1578947368421052,0.0212765957446808,-0.3779644730092272,-0.3015113445777636,-0.2773500981126146,-0.6882472016116853,0.1458649914978945
2342,metreleptin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2343,5-phosphoarabinonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2344,misoprostol,0,0,[],[],0.1428571428571428,0.3636363636363636,0.1538461538461538,0.1052631578947368,-0.1702127659574468,0.3779644730092272,1.2060453783110543,0.5547001962252291,0.4588314677411235,-1.1669199319831565
2345,"4-[4-(4-methoxyphenyl)-5-methyl-1h-pyrazol-3-yl]benzene-1,3-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2346,liothyronine,0,0,[],[],-0.1428571428571428,-0.2727272727272727,-0.2307692307692307,-0.1578947368421052,-0.0212765957446808,-0.3779644730092272,-0.9045340337332908,-0.8320502943378437,-0.6882472016116853,-0.1458649914978945
2347,mogamulizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2348,"5-[1-(3,4-dimethoxy-benzoyl)-1,2,3,4-tetrahydro-quinolin-6-yl]-6-methyl-3,6-dihydro-[1,3,4]thiadiazin-2-one",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2349,lomefloxacin,0,0,[],[],0.1428571428571428,0.0909090909090909,0.2307692307692307,0.4736842105263157,0.2765957446808511,0.3779644730092272,0.3015113445777636,0.8320502943378437,2.064741604835056,1.8962448894726296
2350,mirabegron,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2351,mirdametinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2352,lofexidine,0,0,[],[],-0.4285714285714285,-0.0909090909090909,-0.0769230769230769,-0.0526315789473684,-0.1063829787234042,-1.1338934190276817,-0.3015113445777636,-0.2773500981126146,-0.2294157338705617,-0.7293249574894728
2353,lobeglitazone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2354,lixisenatide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2355,loperamide,0,0,[],[],-0.1428571428571428,0.2727272727272727,0.2307692307692307,0.2631578947368421,-0.0212765957446808,-0.3779644730092272,0.9045340337332908,0.8320502943378437,1.1470786693528088,-0.1458649914978945
2356,lisofylline,0,0,[],[],0.1428571428571428,0.2727272727272727,0.0769230769230769,-0.1578947368421052,0.0638297872340425,0.3779644730092272,0.9045340337332908,0.2773500981126146,-0.6882472016116853,0.4375949744936836
2357,lisocabtagene maraleucel,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2358,4-[hydroxy-[methyl-phosphinoyl]]-3-oxo-butanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2359,lisdexamfetamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2360,mitotane,0,0,[],[],-0.1428571428571428,0.2727272727272727,0.3846153846153846,0.2631578947368421,0.1489361702127659,-0.3779644730092272,0.9045340337332908,1.3867504905630728,1.1470786693528088,1.0210549404852618
2361,lipoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2362,mivacurium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2363,mizolastine,0,0,[],[],0.1428571428571428,0.0909090909090909,0.0769230769230769,-0.1578947368421052,0.0638297872340425,0.3779644730092272,0.3015113445777636,0.2773500981126146,-0.6882472016116853,0.4375949744936836
2364,mobocertinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2365,liotrix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2366,modafinil,0,0,[],[],-0.4285714285714285,-0.0909090909090909,-0.0769230769230769,-0.0526315789473684,0.0638297872340425,-1.1338934190276817,-0.3015113445777636,-0.2773500981126146,-0.2294157338705617,0.4375949744936836
2367,methoxy arachidonyl fluorophosphonate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2368,5'-deoxy-5'-(methylthio)-tubercidin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2369,levomefolic acid,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
2370,"4-amino-2-octyloxy-6-hydroxymethyl-tetrahydro-pyran-3,5-diol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2371,l-glutamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2372,l-dilinoleoyllecithin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2373,n-acetyl-glucosamine thiazoline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2374,n-acetylglucosamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2375,l-benzylsuccinic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2376,"4-amino-2-[(3-chlorophenyl)amino]-5-(4-fluorobenzoyl)-1,3-thiazol-3-ium",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2377,4-amino hexanoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2378,l-2-amino-3-butynoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2379,l-1-naphthyl-2-acetamido-ethane boronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2380,n-butyl isocyanide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2381,n-(benzoylcarbamoyl)-beta-d-glucopyranosylamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2382,l-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2383,n-carbamoylphenylalanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2384,l-phospholactate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2385,"n-(2-chloro-6-methylphenyl)-8-[(3s)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2386,n-(7-carbamimidoyl-naphthalen-1-yl)-3-hydroxy-2-methyl-benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2387,4-methoxyamphetamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2388,"n-(2-hydroxy-1,1-dimethylethyl)-1-methyl-3-(1h-pyrrolo[2,3-b]pyridin-2-yl)-1h-indole-5-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2389,latrunculin b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2390,"n-(3,5-dibromo-4-hydroxyphenyl)-2,6-dimethylbenzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2391,6-carbamimidoyl-4-(3-hydroxy-2-methyl-benzoylamino)-naphthalene-2-carboxylic acid methyl ester,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2392,l-[(n-hydroxyamino)carbonyl]phenylalanine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2393,"methyl 4-{[({[(2r,5s)-5-{[(2s)-2-(aminomethyl)pyrrolidin-1-yl]carbonyl}pyrrolidin-2-yl]methyl}amino)carbonyl]amino}benzoate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2394,4-methyl-pentanoic acid {1-[4-guanidino-1-(thiazole-2-carbonyl)-butylcarbamoyl]-2-methyl-propyl}-amide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2395,levoketoconazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2396,levofloxacin,0,0,[],[],-0.4285714285714285,-0.2727272727272727,-0.2307692307692307,-0.2631578947368421,-0.0212765957446808,-1.1338934190276817,-0.9045340337332908,-0.8320502943378437,-1.1470786693528088,-0.1458649914978945
2397,levocabastine,0,0,[],[],0.1428571428571428,0.0909090909090909,-0.0769230769230769,0.0526315789473684,0.1914893617021276,0.3779644730092272,0.3015113445777636,-0.2773500981126146,0.2294157338705617,1.312784923481051
2398,"n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3,4,5- trimethoxyphenyl)pyrimidine-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2399,"n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3-morpholin-4-ylphenyl)pyrimidine-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2400,moxifloxacin,0,0,[],[],-0.1428571428571428,0.0909090909090909,-0.0769230769230769,-0.2631578947368421,-0.3191489361702128,-0.3779644730092272,0.3015113445777636,-0.2773500981126146,-1.1470786693528088,-2.1879748724684185
2401,"5-benzyl-1,3-thiazol-2-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2402,"5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2403,"n-(2-chlorophenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2404,li-301,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2405,l-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2406,"n-(m-trifluoromethylphenyl) phenoxazine-4,6-dicarboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2407,n-(phosphonoacetyl)-l-ornithine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2408,"n-(trans-4-{(1s,2s)-2-amino-3-[(3s)-3-fluoropyrrolidin-1-yl]-1-methyl-3-oxopropyl}cyclohexyl)-n-methylacetamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2409,4-hydroxy-aconitate ion,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2410,"4-hydroxy-1,2,5-oxadiazole-3-carboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2411,lfa703,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2412,l-tyrosinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2413,n-({(2s)-1-[(3r)-3-amino-4-(2-fluorophenyl)butanoyl]pyrrolidin-2-yl}methyl)benzamide,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
2414,n-({(2s)-1-[(3r)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2415,"n-(3,5-dibromo-4-hydroxyphenyl)-4-hydroxy-3,5-dimethylbenzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
2416,"n-(3,5-dibromo-4-hydroxyphenyl)benzamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
