,drug_name,Telomere attrition count,Telomere attrition count marg,Telomere attrition,Telomere attrition marg,Cmap pAGE Telomere attrition level1,Cmap pAGE Telomere attrition level2,Cmap pAGE Telomere attrition level3,Cmap pAGE Telomere attrition level4,Cmap pAGE Telomere attrition level5,Cmap pAGE Telomere attrition level1 z_score,Cmap pAGE Telomere attrition level2 z_score,Cmap pAGE Telomere attrition level3 z_score,Cmap pAGE Telomere attrition level4 z_score,Cmap pAGE Telomere attrition level5 z_score
1777,3-amino-5-phenylpentane,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1778,tiapride,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.3684210526315789,0,0,-1.0,-0.7071067811865476,-1.6059101370939324
1779,(5-chloro-2-{[(3-nitrobenzyl)amino]carbonyl}phenoxy)acetic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1780,"n-{5-[4-(4-methylpiperazin-1-yl)phenyl]-1h-pyrrolo[2,3-b]pyridin-3-yl}nicotinamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1781,"4-(1r,3as,4r,8as,8br)-[1-difluoromethyl-2-(4-fluorobenzyl)-3-oxodecahydropyrrolo[3,4-a]pyrrolizin-4-yl]benzamidine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1782,n-butyl-3-{[6-(9h-purin-6-ylamino)hexanoyl]amino}benzamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1783,topiramate,0,0,[],[],0.0,0.0,-1.0,0.0,0.2631578947368421,0,0,-1.0,0.0,1.1470786693528088
1784,"4,7-dioxosebacic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1785,tocofersolan,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1786,4'-hydroxyflavanone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1787,tislelizumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1788,tirzepatide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1789,tioconazole,0,0,[],[],0.0,0.0,1.0,0.0,-0.2631578947368421,0,0,1.0,0.0,-1.1470786693528088
1790,tinzaparin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1791,"(5,6-diphenyl-furo[2,3-d]pyrimidin-4-ylamino)-acetic",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1792,timolol,0,0,[],[],0.0,0.0,1.0,0.5,0.0526315789473684,0,0,1.0,1.4142135623730951,0.2294157338705617
1793,tiludronic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1794,"n-{2,2-difluoro-2-[(2r)-piperidin-2-yl]ethyl}-2-[2-(1h-1,2,4-triazol-1-yl)benzyl][1,3]oxazolo[4,5-c]pyridin-4-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1795,thiabendazole,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1796,thiamylal,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1797,naphthalene trisulfonate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1798,3-cyclohexyl-d-alanyl-n-(3-chlorobenzyl)-l-prolinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1799,sorbinil,0,0,[],[],0.0,0.0,-1.0,-0.25,0.1578947368421052,0,0,-1.0,-0.7071067811865476,0.6882472016116853
1800,(hydroxyethyloxy)tri(ethyloxy)octane,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1801,"(e)-[4-(3,5-difluorophenyl)-3h-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1802,"(5-{3-[5-(piperidin-1-ylmethyl)-1h-indol-2-yl]-1h-indazol-6-yl}-2h-1,2,3-triazol-4-yl)methanol",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1803,thymidine 5'-triphosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1804,3-hydroxyglutaric acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1805,thrombin alfa,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1806,thrombin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1807,ncx 950,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1808,naltrexone,0,0,[],[],0.0,0.0,1.0,0.75,0.3684210526315789,0,0,1.0,2.121320343559643,1.6059101370939324
1809,thiothixene,0,0,[],[],0.0,0.0,-1.0,0.0,-0.1578947368421052,0,0,-1.0,0.0,-0.6882472016116853
1810,thioridazine,0,0,[],[],0.0,0.0,1.0,0.25,0.0526315789473684,0,0,1.0,0.7071067811865476,0.2294157338705617
1811,tianeptine,0,0,[],[],0.0,0.0,1.0,0.25,0.3684210526315789,0,0,1.0,0.7071067811865476,1.6059101370939324
1812,thiopental,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1813,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1814,thiocolchicoside,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1815,nalmefene,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1816,naloxone,0,0,[],[],0.0,0.0,1.0,-0.25,-0.0526315789473684,0,0,1.0,-0.7071067811865476,-0.2294157338705617
1817,"octyl 3-amino-3-deoxy-2-o-(2,6-dideoxy-alpha-l-lyxo-hexopyranosyl)-beta-d-galactopyranoside",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1818,buformin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1819,1-[2-(s)-amino-3-biphenyl-4-yl-propionyl]-pyrrolidine-2-(s)-carbonitrile,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1820,leukotriene d4,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1821,leucovorin,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
1822,leucine - reduced carbonyl,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1823,leucine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1824,"n,n-diethyl-2-[(2-thienylcarbonyl)amino]-4,5,6,7-tetrahydro-1-benzothiophene-3-carboxamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1825,"5-methoxy-n,n-dimethyltryptamine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1826,4-[(3r)-3-{[2-(4-fluorophenyl)-2-oxoethyl]amino}butyl]benzamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1827,"4-[(3r)-3-amino-4-(2,4,5-trifluorophenyl)butanoyl]-3-(2,2,2-trifluoroethyl)-1,4-diazepan-2-one",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1828,levetiracetam,0,0,[],[],0.0,0.0,1.0,-0.25,0.1578947368421052,0,0,1.0,-0.7071067811865476,0.6882472016116853
1829,"n,n-dimethylformamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1830,letermovir,0,0,[],[],0.0,0.0,-1.0,0.25,-0.1578947368421052,0,0,-1.0,0.7071067811865476,-0.6882472016116853
1831,lesopitron,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1832,"n-(1-benzyl-3,3,3-trifluoro-2,2-dihydroxy-propyl)-acetamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1833,"n-(1-cyanocyclopropyl)-3-({[(2s)-5-oxopyrrolidin-2-yl]methyl}sulfonyl)-n~2~-[(1s)-2,2,2-trifluoro-1-(4-fluorophenyl)ethyl]-l-alaninamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1834,lercanidipine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1835,leptin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1836,5-methyltetrahydrofolic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1837,lenvatinib,0,0,[],[],0.0,0.0,-1.0,0.0,0.3684210526315789,0,0,-1.0,0.0,1.6059101370939324
1838,5-phospho-d-arabinohydroxamic acid,0,1,[],[4],,,,,,0,0,0.0,0.0,0.0
1839,"n-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1840,"5-{3-[3-(2,4-dichloro-benzoyl)-ureido]-2-methyl-phenoxy}-pentanoic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1841,lemborexant,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1842,leukotriene c4,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1843,leuprolide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1844,letibotulinumtoxina,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1845,levacetylmethadol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1846,amoxicillin,0,0,[],[],0.0,0.0,1.0,0.0,0.2631578947368421,0,0,1.0,0.0,1.1470786693528088
1847,probucol,0,0,[],[],0.0,0.0,1.0,0.25,0.0526315789473684,0,0,1.0,0.7071067811865476,0.2294157338705617
1848,ferric derisomaltose,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1849,fentanyl,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1850,fenoxaprop-ethyl,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1851,procyclidine,0,0,[],[],0.0,0.0,-1.0,0.25,-0.0526315789473684,0,0,-1.0,0.7071067811865476,-0.2294157338705617
1852,profenamine,0,0,[],[],0.0,0.0,1.0,0.5,0.1578947368421052,0,0,1.0,1.4142135623730951,0.6882472016116853
1853,amprenavir,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1854,amrubicin,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
1855,fenfluramine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1856,fenethylline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1857,amylocaine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1858,promethazine,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.0526315789473684,0,0,-1.0,-1.4142135623730951,-0.2294157338705617
1859,felypressin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1860,felodipine,0,0,[],[],0.0,0.0,-1.0,-0.25,0.2631578947368421,0,0,-1.0,-0.7071067811865476,1.1470786693528088
1861,flurazepam,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1862,halcinonide,0,0,[],[],0.0,0.0,1.0,0.0,-0.2631578947368421,0,0,1.0,0.0,-1.1470786693528088
1863,acetoacetic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1864,acetazolamide,0,0,[],[],0.0,0.0,1.0,-0.25,-0.1578947368421052,0,0,1.0,-0.7071067811865476,-0.6882472016116853
1865,levallorphan,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
1866,n(6)-(pyridoxal phosphate)-l-lysine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1867,leflunomide,0,0,[],[],0.0,0.0,-1.0,0.0,0.2631578947368421,0,0,-1.0,0.0,1.1470786693528088
1868,lebrikizumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1869,3-methylfentanyl,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1870,levomefolic acid,0,2,[],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
1871,levofloxacin,0,0,[],[],0.0,0.0,1.0,0.25,0.1578947368421052,0,0,1.0,0.7071067811865476,0.6882472016116853
1872,levocabastine,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.0526315789473684,0,0,-1.0,-1.4142135623730951,-0.2294157338705617
1873,"n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3,4,5- trimethoxyphenyl)pyrimidine-2,4-diamine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1874,"n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3-morpholin-4-ylphenyl)pyrimidine-2,4-diamine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1875,moxifloxacin,0,0,[],[],0.0,0.0,-1.0,-0.75,-0.3157894736842105,0,0,-1.0,-2.121320343559643,-1.3764944032233706
1876,"5-benzyl-1,3-thiazol-2-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1877,"5-{[1-(2,3-dichlorobenzyl)piperidin-4-yl]methoxy}quinazoline-2,4-diamine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1878,"n-(2-chlorophenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1879,4-methyl-pentanoic acid {1-[4-guanidino-1-(thiazole-2-carbonyl)-butylcarbamoyl]-2-methyl-propyl}-amide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1880,li-301,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1881,"n-(m-trifluoromethylphenyl) phenoxazine-4,6-dicarboxylic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1882,n-(phosphonoacetyl)-l-ornithine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1883,"n-(trans-4-{(1s,2s)-2-amino-3-[(3s)-3-fluoropyrrolidin-1-yl]-1-methyl-3-oxopropyl}cyclohexyl)-n-methylacetamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1884,4-hydroxy-aconitate ion,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1885,"4-hydroxy-1,2,5-oxadiazole-3-carboxylic acid",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1886,lfa703,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1887,l-tyrosinamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1888,n-({(2s)-1-[(3r)-3-amino-4-(2-fluorophenyl)butanoyl]pyrrolidin-2-yl}methyl)benzamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1889,n-({(2s)-1-[(3r)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1890,l-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1891,l-[(n-hydroxyamino)carbonyl]phenylalanine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1892,levoketoconazole,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1893,myristic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1894,levobetaxolol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1895,levomenol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1896,n'-(5-chlorobenzofuran-2-carbonyl)-2-(trifluoromethyl)benzenesulfonohydrazide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1897,monofluorophosphate ion,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1898,linezolid,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
1899,linaclotide,0,1,[],[2],,,,,,0,0,0.0,0.0,0.0
1900,limaprost,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1901,moricizine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1902,lifitegrast,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1903,lidocaine,0,0,[],[],0.0,0.0,1.0,0.0,-0.0526315789473684,0,0,1.0,0.0,-0.2294157338705617
1904,morphine glucuronide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1905,licofelone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1906,morpholine-4-carboxylic acid [1-(2-benzylsulfanyl-1-formyl-ethylcarbamoyl)-2-phenyl-ethyl]-amide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1907,lexatumumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1908,mosunetuzumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1909,motuporin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1910,"n'-(5-chloro-1,3-benzodioxol-4-yl)-n-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1911,levosimendan,0,0,[],[],0.0,0.0,1.0,-0.25,-0.0526315789473684,0,0,1.0,-0.7071067811865476,-0.2294157338705617
1912,levosalbutamol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1913,levorphanol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1914,levonorgestrel,0,0,[],[],0.0,0.0,1.0,0.25,0.1578947368421052,0,0,1.0,0.7071067811865476,0.6882472016116853
1915,muromonab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1916,mycophenolate mofetil,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1917,ammonia n-13,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1918,amlodipine,0,0,[],[],0.0,0.0,-1.0,0.25,0.1052631578947368,0,0,-1.0,0.7071067811865476,0.4588314677411235
1919,ferrous sulfate anhydrous,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1920,pipemidic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1921,piperazine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1922,2-carboxyethylphosphonic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1923,pirenzepine,0,0,[],[],0.0,0.0,-1.0,0.0,-0.1578947368421052,0,0,-1.0,0.0,-0.6882472016116853
1924,piretanide,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
1925,pirfenidone,0,0,[],[],0.0,0.0,1.0,0.25,0.3684210526315789,0,0,1.0,0.7071067811865476,1.6059101370939324
1926,fluoxetine,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
1927,"2-chloro-n-[(3r)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-6h-thieno[2,3-b]pyrrole-5-carboxamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1928,fluorescein,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1929,pitavastatin,0,0,[],[],0.0,0.0,1.0,0.5,0.1578947368421052,0,0,1.0,1.4142135623730951,0.6882472016116853
1930,2-amino-3-methyl-1-pyrrolidin-1-yl-butan-1-one,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1931,fluocinonide,0,0,[],[],0.0,0.0,1.0,0.25,0.1578947368421052,0,0,1.0,0.7071067811865476,0.6882472016116853
1932,platelet activating factor,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1933,alverine,0,0,[],[],0.0,0.0,-1.0,-0.75,-0.3684210526315789,0,0,-1.0,-2.121320343559643,-1.6059101370939324
1934,(+)-rutamarin alcohol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1935,plerixafor,0,0,[],[],0.0,0.0,1.0,-0.25,-0.1578947368421052,0,0,1.0,-0.7071067811865476,-0.6882472016116853
1936,2-benzyl-3-iodopropanoic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1937,alvimopan,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.2105263157894736,0,0,-1.0,-0.7071067811865476,-0.9176629354822472
1938,plozalizumab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1939,flumequine,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.2631578947368421,0,0,-1.0,-1.4142135623730951,-1.1470786693528088
1940,fluindione,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1941,polydatin,0,0,[],[],0.0,0.0,-1.0,0.0,0.3684210526315789,0,0,-1.0,0.0,1.6059101370939324
1942,piperacillin,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
1943,pipecuronium,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1944,ferulic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1945,pioglitazone,0,0,[],[],0.0,0.0,1.0,0.0,0.1052631578947368,0,0,1.0,0.0,0.4588314677411235
1946,"2-({8-[(3r)-3-aminopiperidin-1-yl]-1,3-dimethyl-2,6-dioxo-1,2,3,6-tetrahydro-7h-purin-7-yl}methyl)benzonitrile",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1947,amifostine,0,0,[],[],0.0,0.0,-1.0,0.5,0.1578947368421052,0,0,-1.0,1.4142135623730951,0.6882472016116853
1948,amido phenyl pyruvic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1949,amiloride,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.1578947368421052,0,0,-1.0,-1.4142135623730951,-0.6882472016116853
1950,2-({4-[4-(pyridin-4-ylmethyl)-1h-pyrazol-3-yl]phenoxy}methyl)quinoline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1951,pradigastat,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1952,aminoglutethimide,0,0,[],[],0.0,0.0,-1.0,-0.25,0.0526315789473684,0,0,-1.0,-0.7071067811865476,0.2294157338705617
1953,fingolimod,0,0,[],[],0.0,0.0,1.0,0.25,0.1578947368421052,0,0,1.0,0.7071067811865476,0.6882472016116853
1954,pralsetinib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1955,aminohippuric acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1956,pramlintide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1957,aminolevulinic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1958,2-({2-[(3r)-3-aminopiperidin-1-yl]-4-oxoquinazolin-3(4h)-yl}methyl)benzonitrile,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1959,finafloxacin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1960,aminooxyacetic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1961,aminophenazone,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1962,prasugrel,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1963,practolol,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.1578947368421052,0,0,-1.0,-1.4142135623730951,-0.6882472016116853
1964,pravastatin,0,0,[],[],0.0,0.0,1.0,0.25,0.0526315789473684,0,0,1.0,0.7071067811865476,0.2294157338705617
1965,floxuridine,0,0,[],[],0.0,0.0,-1.0,0.25,0.0526315789473684,0,0,-1.0,0.7071067811865476,0.2294157338705617
1966,fluconazole,0,0,[],[],0.0,0.0,-1.0,-0.25,0.0526315789473684,0,0,-1.0,-0.7071067811865476,0.2294157338705617
1967,amatuximab,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1968,polymyxin b,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1969,polythiazide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1970,"2-chloro-n-[(1r,2r)-1-hydroxy-2,3-dihydro-1h-inden-2-yl]-6h-thieno[2,3-b]pyrrole-5-carboxamide",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1971,putrescine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1972,pyrantel,0,0,[],[],0.0,0.0,1.0,0.75,0.4736842105263157,0,0,1.0,2.121320343559643,2.064741604835056
1973,anisodamine,0,0,[],[],0.0,0.0,1.0,-0.25,-0.0526315789473684,0,0,1.0,-0.7071067811865476,-0.2294157338705617
1974,pyrazole,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1975,anisomycin,0,0,[],[],0.0,0.0,1.0,0.25,-0.2631578947368421,0,0,1.0,0.7071067811865476,-1.1470786693528088
1976,anisotropine methylbromide,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1977,exisulind,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1978,protoporphyrin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1979,"2-(beta-d-glucopyranosyl)-5-methyl-1,3,4-benzothiazole",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1980,"2-(beta-d-glucopyranosyl)-5-methyl-1,3,4-oxadiazole",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1981,propantheline,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.0526315789473684,0,0,-1.0,-0.7071067811865476,-0.2294157338705617
1982,fidarestat,0,0,[],[],0.0,0.0,-1.0,0.25,0.0526315789473684,0,0,-1.0,0.7071067811865476,0.2294157338705617
1983,fica,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1984,2-(sec-butyl)thiazole,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1985,aminosalicylic acid,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1986,amisulpride,0,0,[],[],0.0,0.0,-1.0,-0.5,-0.0526315789473684,0,0,-1.0,-1.4142135623730951,-0.2294157338705617
1987,fexinidazole,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1988,amitriptyline,0,0,[],[],0.0,0.0,1.0,0.5,0.3684210526315789,0,0,1.0,1.4142135623730951,1.6059101370939324
1989,fesoterodine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1990,ferumoxytol,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1991,feruloyl coenzyme a,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1992,purvalanol a,0,2,[],"[1, 2]",,,,,,0,0,0.0,0.0,0.0
1993,aniline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1994,puromycin,0,0,[],[],0.0,0.0,1.0,0.0,-0.3684210526315789,0,0,1.0,0.0,-1.6059101370939324
1995,propylhexedrine,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1996,filanesib,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1997,praziquantel,0,0,[],[],0.0,0.0,1.0,0.25,0.2631578947368421,0,0,1.0,0.7071067811865476,1.1470786693528088
1998,aminophosphonic acid-guanylate ester,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
1999,febuxostat,0,0,[],[],0.0,0.0,-1.0,-0.5,0.0526315789473684,0,0,-1.0,-1.4142135623730951,0.2294157338705617
2000,propofol,0,0,[],[],0.0,0.0,-1.0,-0.25,0.0526315789473684,0,0,-1.0,-0.7071067811865476,0.2294157338705617
2001,ancrod,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2002,propranolol,0,0,[],[],0.0,0.0,1.0,0.0,-0.1578947368421052,0,0,1.0,0.0,-0.6882472016116853
2003,farnesyl thiopyrophosphate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2004,anileridine,0,1,[],[3],,,,,,0,0,0.0,0.0,0.0
2005,famotidine,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.1578947368421052,0,0,-1.0,-0.7071067811865476,-0.6882472016116853
2006,flx475,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2007,prostaglandin d2,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2008,protamine sulfate,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2009,protein c,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2010,protein s human,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2011,fx06,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2012,"2-(beta-d-glucopyranosyl)-5-methyl-1,2,3-benzimidazole",0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2013,protirelin,0,0,[],[],0.0,0.0,-1.0,-0.25,-0.3684210526315789,0,0,-1.0,-0.7071067811865476,-1.6059101370939324
2014,proxyphylline,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
2015,prulifloxacin,0,0,[],[],,,,,,0,0,0.0,0.0,0.0
