,drug_name,Altered intercellular communication count,Altered intercellular communication count marg,Altered intercellular communication,Altered intercellular communication marg,Cmap pAGE Altered intercellular communication level1,Cmap pAGE Altered intercellular communication level2,Cmap pAGE Altered intercellular communication level3,Cmap pAGE Altered intercellular communication level4,Cmap pAGE Altered intercellular communication level5,Cmap pAGE Altered intercellular communication level1 z_score,Cmap pAGE Altered intercellular communication level2 z_score,Cmap pAGE Altered intercellular communication level3 z_score,Cmap pAGE Altered intercellular communication level4 z_score,Cmap pAGE Altered intercellular communication level5 z_score
834,olsalazine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
835,"6-hydroxy-1,3-benzothiazole-2-sulfonamide",2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
836,org-34517,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
837,"n-(5-{4-chloro-3-[(2-hydroxyethyl)sulfamoyl]phenyl}-4-methyl-1,3-thiazol-2-yl)acetamide",2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
838,plinabulin,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
839,rivoglitazone,2,0,"[2, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
840,terodiline,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
841,antrafenine,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
842,ripretinib,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
843,emtricitabine,2,1,"[2, 3]",[4],-0.3333333333333333,0.4285714285714285,0.5555555555555556,0.1538461538461538,0.0729166666666666,-0.5773502691896256,1.1338934190276817,1.6666666666666667,0.7844645405527361,1.010362971081845
844,copanlisib,2,2,"[3, 4]","[2, 5]",,,,,,0.0,0.0,0.0,0.0,0.0
845,"1,4:3,6-dianhydro-2-o-(3-carbamimidoylphenyl)-5-o-(4-carbamimidoylphenyl)-d-glucitol",2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
846,conivaptan,2,0,"[2, 4]",[],0.3333333333333333,0.4285714285714285,0.1111111111111111,0.1538461538461538,0.03125,0.5773502691896256,1.1338934190276817,0.3333333333333333,0.7844645405527361,0.4330127018922192
847,vardenafil,2,0,"[2, 3]",[],-0.3333333333333333,0.0,0.0,0.1153846153846153,0.0052083333333333,-0.5773502691896256,0.0,0.0,0.5883484054145521,0.0721687836487032
848,elacytarabine,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
849,trimetrexate,2,1,"[3, 4]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
850,phenylalanine,2,0,"[1, 2]",[],,,,,,0.0,0.0,0.0,0.0,0.0
851,troxacitabine,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
852,parecoxib,2,1,"[2, 5]",[4],-0.3333333333333333,0.0,0.2222222222222222,0.0384615384615384,0.0885416666666666,-0.5773502691896256,0.0,0.6666666666666666,0.196116135138184,1.2268693220279547
853,"2-[4-(2,4-dichlorophenoxy)phenoxy]propanoic acid",2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
854,(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclopentyloxy)ethanoyl)pyrrolidine-2-carboxamide,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
855,2-(2-methylphenyl)-1h-indole-5-carboximidamide,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
856,rwj-51084,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
857,2-(2-methylphenyl)-1h-indole-6-carboximidamide,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
858,cisplatin,2,2,"[2, 4]","[3, 5]",-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0769230769230769,-0.1979166666666666,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.392232270276368,-2.7424137786507217
859,soraphen a,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
860,haloxyfop-p,2,1,"[1, 2]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
861,capric acid,2,1,"[3, 5]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
862,ponesimod,2,1,"[3, 4]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
863,perospirone,2,2,"[2, 5]","[1, 4]",0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.1538461538461538,-0.0520833333333333,0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.7844645405527361,-0.7216878364870322
864,indapamide,2,0,"[2, 3]",[],-0.3333333333333333,-0.2857142857142857,-0.4444444444444444,-0.2692307692307692,-0.0052083333333333,-0.5773502691896256,-0.7559289460184545,-1.3333333333333333,-1.372812945967288,-0.0721687836487032
865,retapamulin,2,1,"[2, 3]",[4],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,0.0769230769230769,-0.03125,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,0.392232270276368,-0.4330127018922192
866,loxoprofen,2,1,"[4, 5]",[3],0.3333333333333333,0.4285714285714285,0.3333333333333333,0.0769230769230769,0.1041666666666666,0.5773502691896256,1.1338934190276817,1.0,0.392232270276368,1.4433756729740643
867,n-alpha-(2-naphthylsulfonyl)-n-(3-amidino-l-phenylalaninyl)-d-pipecolinic acid,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
868,tenoxicam,2,0,"[4, 5]",[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,-0.1538461538461538,0.0729166666666666,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,-0.7844645405527361,1.010362971081845
869,maraviroc,2,1,"[2, 3]",[4],0.3333333333333333,0.1428571428571428,0.1111111111111111,-0.1538461538461538,-0.0729166666666666,0.5773502691896256,0.3779644730092272,0.3333333333333333,-0.7844645405527361,-1.010362971081845
870,bufexamac,2,0,"[4, 5]",[],-0.3333333333333333,-0.5714285714285714,-0.4444444444444444,0.1923076923076923,0.171875,-0.5773502691896256,-1.511857892036909,-1.3333333333333333,0.98058067569092,2.3815698604072058
871,medrysone,2,1,"[2, 5]",[4],0.3333333333333333,0.2857142857142857,0.0,-0.1923076923076923,-0.0885416666666666,0.5773502691896256,0.7559289460184545,0.0,-0.98058067569092,-1.2268693220279547
872,trastuzumab emtansine,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
873,atazanavir,2,1,"[3, 4]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
874,asenapine,2,0,"[2, 5]",[],1.0,0.1428571428571428,0.1111111111111111,0.3076923076923077,-0.03125,1.732050807568877,0.3779644730092272,0.3333333333333333,1.568929081105472,-0.4330127018922192
875,n-[1-(4-carbamimidoyl-benzylcarbamoyl)-3-methylsulfanyl-propyl]-3-hydroxy-2-propoxyamino-butyramid,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
876,rofecoxib,2,0,"[4, 5]",[],-0.3333333333333333,-0.2857142857142857,-0.2222222222222222,-0.1923076923076923,-0.0052083333333333,-0.5773502691896256,-0.7559289460184545,-0.6666666666666666,-0.98058067569092,-0.0721687836487032
877,ceftazidime,2,1,"[2, 3]",[4],0.3333333333333333,-0.4285714285714285,-0.1111111111111111,-0.3846153846153846,-0.1354166666666666,0.5773502691896256,-1.1338934190276817,-0.3333333333333333,-1.96116135138184,-1.8763883748662833
878,riociguat,2,2,"[2, 3]","[4, 5]",0.3333333333333333,0.1428571428571428,0.1111111111111111,0.1538461538461538,0.1875,0.5773502691896256,0.3779644730092272,0.3333333333333333,0.7844645405527361,2.5980762113533156
879,lenograstim,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
880,enzalutamide,2,1,"[2, 4]",[5],-0.3333333333333333,-0.1428571428571428,-0.3333333333333333,0.0,0.0104166666666666,-0.5773502691896256,-0.3779644730092272,-1.0,0.0,0.1443375672974064
881,avanafil,2,1,"[2, 3]",[4],-0.3333333333333333,-0.4285714285714285,-0.5555555555555556,-0.3076923076923077,-0.1770833333333333,-0.5773502691896256,-1.1338934190276817,-1.6666666666666667,-1.568929081105472,-2.4537386440559095
882,flunisolide,2,1,"[4, 5]",[2],-0.3333333333333333,0.0,0.0,0.0384615384615384,0.0364583333333333,-0.5773502691896256,0.0,0.0,0.196116135138184,0.5051814855409225
883,lipegfilgrastim,2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
884,1d09c3,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
885,cefazolin,2,0,"[4, 5]",[],0.3333333333333333,-0.2857142857142857,-0.2222222222222222,0.2692307692307692,0.0052083333333333,0.5773502691896256,-0.7559289460184545,-0.6666666666666666,1.372812945967288,0.0721687836487032
886,"n-hydroxy-5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8h)-yl)carbonyl]thiophene-2-carboxamide",2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
887,gw-590735,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
888,halofuginone,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
889,"s,s-(2-hydroxyethyl)thiocysteine",2,0,"[2, 3]",[],,,,,,0.0,0.0,0.0,0.0,0.0
890,tetrachlorodecaoxide,2,0,"[4, 5]",[],,,,,,0.0,0.0,0.0,0.0,0.0
891,triflusal,2,0,"[4, 5]",[],0.3333333333333333,0.4285714285714285,0.1111111111111111,0.1538461538461538,0.0208333333333333,0.5773502691896256,1.1338934190276817,0.3333333333333333,0.7844645405527361,0.2886751345948128
892,(s)-n-(4-carbamimidoylbenzyl)-1-(3-cyclohexylpropanoyl)pyrrolidine-2-carboxamide,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
893,relugolix,2,1,"[2, 4]",[3],,,,,,0.0,0.0,0.0,0.0,0.0
894,cethromycin,2,1,"[2, 3]",[4],,,,,,0.0,0.0,0.0,0.0,0.0
895,azatadine,2,0,"[2, 4]",[],,,,,,0.0,0.0,0.0,0.0,0.0
896,roxithromycin,2,1,"[2, 3]",[4],0.3333333333333333,0.4285714285714285,0.5555555555555556,0.1538461538461538,0.0416666666666666,0.5773502691896256,1.1338934190276817,1.6666666666666667,0.7844645405527361,0.5773502691896256
897,droxicam,2,1,"[4, 5]",[2],,,,,,0.0,0.0,0.0,0.0,0.0
898,(r)-bicalutamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
899,cra_10762,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
900,(r)-3-bromo-2-hydroxy-2-methyl-n-[4-nitro-3-(trifluoromethyl)phenyl]propanamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
901,phenothiazine,1,0,[5],[],0.3333333333333333,0.4285714285714285,0.3333333333333333,0.0,0.03125,0.5773502691896256,1.1338934190276817,1.0,0.0,0.4330127018922192
902,dimethylcurcumin,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
903,lgd-2226,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
904,"3,3',5,5'-tetrachlorobiphenyl-4,4'-diol",1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
905,cra_9678,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
906,cra_9076,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
907,"n-[(2r,3s)-3-amino-2-hydroxy-4-phenylbutyl]-4-methoxy-2,3,6-trimethylbenzenesulfonamide",1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
908,acetic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
909,3-methylpyridine,1,1,[4],[2],,,,,,0.0,0.0,0.0,0.0,0.0
910,cra_10433,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
911,"n-[(e)-3-[(2r,3s,4r,5r)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]prop-2-enyl]-2,3-dihydroxy-5-nitrobenzamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
912,"3-{5-[amino(iminio)methyl]-1h-indol-2-yl}-5-methoxy-1,1'-biphenyl-2-olate",1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
913,cra-9334,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
914,zk-806450,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
915,adenosine phosphonoacetic acid,1,0,[1],[],,,,,,0.0,0.0,0.0,0.0,0.0
916,larotrectinib,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
917,(s)-n-(1-(3-chloro-4-fluorophenyl)-2-hydroxyethyl)-4-(4-(3-chlorophenyl)-1h-pyrazol-3-yl)-1h-pyrrole-2-carboxamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
918,"[2'-hydroxy-3'-(1h-pyrrolo[3,2-c]pyridin-2-yl)-biphenyl-3-ylmethyl]-urea",1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
919,idursulfase,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
920,n-[3-(aminomethyl)benzyl]acetamidine,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
921,bifeprunox,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
922,ifosfamide,1,0,[4],[],-0.3333333333333333,0.1428571428571428,0.3333333333333333,0.3076923076923077,0.1041666666666666,-0.5773502691896256,0.3779644730092272,1.0,1.568929081105472,1.4433756729740643
923,jnj-37822681,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
924,cra_1801,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
925,digoxin,1,0,[2],[],-1.0,-0.1428571428571428,-0.1111111111111111,-0.2307692307692307,0.0,-1.732050807568877,-0.3779644730092272,-0.3333333333333333,-1.1766968108291045,0.0
926,bivatuzumab,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
927,stanozolol,1,0,[5],[],-0.3333333333333333,0.1428571428571428,0.1111111111111111,0.1538461538461538,0.0208333333333333,-0.5773502691896256,0.3779644730092272,0.3333333333333333,0.7844645405527361,0.2886751345948128
928,luprostiol,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
929,lepirudin,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
930,ciglitazone,1,1,[4],[2],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.0769230769230769,0.03125,-0.5773502691896256,-1.1338934190276817,-1.0,-0.392232270276368,0.4330127018922192
931,"1,4-dideoxy-o2-sulfo-glucuronic acid",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
932,evolocumab,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
933,lgd2941,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
934,ligandrol,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
935,methylphenobarbital,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
936,mibolerone,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
937,midomafetamine,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
938,botulinum toxin type a,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
939,mesalazine,1,0,[4],[],-0.3333333333333333,-0.1428571428571428,-0.1111111111111111,-0.2307692307692307,-0.0208333333333333,-0.5773502691896256,-0.3779644730092272,-0.3333333333333333,-1.1766968108291045,-0.2886751345948128
940,boldenone,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
941,"3-[(4-amino-1-tert-butyl-1h-pyrazolo[3,4-d]pyrimidin-3-yl)methyl]phenol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
942,lindane,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
943,boldenone undecylenate,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
944,"3-({[(3s)-3,4-dihydroxybutyl]oxy}amino)-1h,2'h-2,3'-biindol-2'-one",1,1,[5],[2],,,,,,0.0,0.0,0.0,0.0,0.0
945,n-omega-propyl-l-arginine,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
946,"n,n-dimethyl-4-(4-phenyl-1h-pyrazol-3-yl)-1h-pyrrole-2-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
947,farletuzumab,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
948,[4-({[5-benzyloxy-1-(3-carbamimidoyl-benzyl)-1h-indole-2-carbonyl]-amino}-methyl)-phenyl]-trimethyl-ammonium,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
949,atp,1,2,[2],"[3, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
950,n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)isopipecolinic acid methyl ester,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
951,isatoribine,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
952,n-(4-{2-[(3-chlorobenzyl)amino]ethyl}phenyl)thiophene-2-carboximidamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
953,"n,4-dimethyl-n-(1-phenyl-1h-pyrazol-5-yl)benzenesulfonamide",1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
954,"3,5-dinitrocatechol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
955,sucrosofate,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
956,bivalirudin,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
957,"[n-[n-(4-methoxy-2,3,6-trimethylphenylsulfonyl)-l-aspartyl]-d-(4-amidino-phenylalanyl)]-piperidine",1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
958,benserazide,1,1,[4],[5],-1.0,-0.8571428571428571,-0.8888888888888888,-0.1153846153846153,0.1197916666666666,-1.732050807568877,-2.2677868380553634,-2.6666666666666665,-0.5883484054145521,1.659882023920174
959,blinatumomab,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
960,benzo[b]thiophene-2-carboxamidine,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
961,3'-deoxy 3'-amino adenosine-5'-diphosphate,1,0,[1],[],,,,,,0.0,0.0,0.0,0.0,0.0
962,mcc,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
963,ethanesulfonic acid,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
964,exemestane,1,0,[2],[],0.3333333333333333,0.4285714285714285,0.5555555555555556,-0.1538461538461538,-0.09375,0.5773502691896256,1.1338934190276817,1.6666666666666667,-0.7844645405527361,-1.2990381056766578
965,bisoprolol,1,1,[2],[3],-0.3333333333333333,-0.2857142857142857,0.0,-0.1923076923076923,-0.1302083333333333,-0.5773502691896256,-0.7559289460184545,0.0,-0.98058067569092,-1.8042195912175805
966,ezetimibe,1,0,[4],[],-0.3333333333333333,0.0,0.2222222222222222,0.1153846153846153,0.046875,-0.5773502691896256,0.0,0.6666666666666666,0.5883484054145521,0.6495190528383289
967,certolizumab pegol,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
968,"(5s,8r,9s,10s,13r,14s,17s)-13-{2-[(3,5-difluorobenzyl)oxy]ethyl}-17-hydroxy-10-methylhexadecahydro-3h-cyclopenta[a]phenanthren-3-one",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
969,[[cyclohexanesulfonyl-glycyl]-3[pyridin-4-yl-aminomethyl]alanyl]piperidine,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
970,cra_11092,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
971,corticotropin,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
972,"imino[2-(2-oxo-1,2-dihydro-3-pyridinyl)-1h-benzimidazol-5-yl]methanaminium",1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
973,clenbuterol,1,0,[5],[],0.3333333333333333,0.1428571428571428,0.3333333333333333,0.1538461538461538,0.0520833333333333,0.5773502691896256,0.3779644730092272,1.0,0.7844645405527361,0.7216878364870322
974,butenoic acid,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
975,turpentine,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
976,s-3-(4-fluorophenoxy)-2-hydroxy-2-methyl-n-[4-nitro-3-(trifluoromethyl)phenyl]propanamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
977,flucloxacillin,1,0,[2],[],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.1538461538461538,0.0625,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,0.7844645405527361,0.8660254037844385
978,4-fluorobenzylamine,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
979,panobinostat,1,1,[5],[4],-0.3333333333333333,-0.2857142857142857,-0.2222222222222222,-0.2692307692307692,0.0677083333333333,-0.5773502691896256,-0.7559289460184545,-0.6666666666666666,-1.372812945967288,0.9381941874331416
980,papain,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
981,thiethylperazine,1,0,[5],[],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.3076923076923077,-0.1145833333333333,-0.5773502691896256,-1.1338934190276817,-1.0,-1.568929081105472,-1.5877132402714706
982,n-methylleucine,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
983,valdecoxib,1,2,[2],"[3, 4]",-0.3333333333333333,-0.2857142857142857,-0.4444444444444444,0.2692307692307692,-0.0052083333333333,-0.5773502691896256,-0.7559289460184545,-1.3333333333333333,1.372812945967288,-0.0721687836487032
984,"5-amino-2,4,6-tribromobenzene-1,3-dicarboxylic acid",1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
985,fluorodopa (18f),1,1,[4],[5],,,,,,0.0,0.0,0.0,0.0,0.0
986,vp025,1,1,[5],[2],,,,,,0.0,0.0,0.0,0.0,0.0
987,xl784,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
988,cyclobenzaprine,1,0,[5],[],0.3333333333333333,0.4285714285714285,0.1111111111111111,0.1538461538461538,-0.0208333333333333,0.5773502691896256,1.1338934190276817,0.3333333333333333,0.7844645405527361,-0.2886751345948128
989,ulixertinib,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
990,ripasudil,1,1,[1],[2],-0.3333333333333333,-0.1428571428571428,0.1111111111111111,0.2307692307692307,0.0833333333333333,-0.5773502691896256,-0.3779644730092272,0.3333333333333333,1.1766968108291045,1.1547005383792512
991,reversine,1,1,[2],[3],-0.3333333333333333,-0.2857142857142857,-0.2222222222222222,0.0384615384615384,0.0885416666666666,-0.5773502691896256,-0.7559289460184545,-0.6666666666666666,0.196116135138184,1.2268693220279547
992,pegpleranib,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
993,an-9,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
994,gabexate,1,1,[2],[3],-0.3333333333333333,0.2857142857142857,0.4444444444444444,0.1153846153846153,0.0052083333333333,-0.5773502691896256,0.7559289460184545,1.3333333333333333,0.5883484054145521,0.0721687836487032
995,"7,8-dihydroxy-4-phenyl-2h-chromen-2-one",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
996,ibuprofen,1,1,[4],[2],-0.3333333333333333,-0.4285714285714285,-0.5555555555555556,0.1538461538461538,-0.0208333333333333,-0.5773502691896256,-1.1338934190276817,-1.6666666666666667,0.7844645405527361,-0.2886751345948128
997,tofacitinib,1,0,[4],[],0.3333333333333333,0.7142857142857143,0.7777777777777778,0.5384615384615384,0.0833333333333333,0.5773502691896256,1.8898223650461363,2.3333333333333335,2.745625891934576,1.1547005383792512
998,s-23,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
999,tetrahydrogestrinone,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1000,carprofen,1,0,[4],[],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.2307692307692307,-0.0208333333333333,-0.5773502691896256,-1.1338934190276817,-1.0,-1.1766968108291045,-0.2886751345948128
1001,datp,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1002,gamma-aminobutyric acid,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
1003,rosiglitazone,1,0,[4],[],-0.3333333333333333,0.1428571428571428,0.1111111111111111,-0.1538461538461538,-0.0833333333333333,-0.5773502691896256,0.3779644730092272,0.3333333333333333,-0.7844645405527361,-1.1547005383792512
1004,carbidopa,1,1,[4],[5],-0.3333333333333333,0.0,-0.2222222222222222,-0.1923076923076923,-0.0052083333333333,-0.5773502691896256,0.0,-0.6666666666666666,-0.98058067569092,-0.0721687836487032
1005,demegestone,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1006,vitamin a,1,0,[3],[],,,,,,0.0,0.0,0.0,0.0,0.0
1007,colforsin,1,1,[2],[5],1.0,0.7142857142857143,0.7777777777777778,0.4615384615384615,0.1145833333333333,1.732050807568877,1.8898223650461363,2.3333333333333335,2.3533936216582085,1.5877132402714706
1008,cloprednol,1,1,[2],[3],,,,,,0.0,0.0,0.0,0.0,0.0
1009,clomipramine,1,1,[5],[4],1.0,0.4285714285714285,0.1111111111111111,-0.1538461538461538,0.0104166666666666,1.732050807568877,1.1338934190276817,0.3333333333333333,-0.7844645405527361,0.1443375672974064
1010,clomifene,1,0,[2],[],-0.3333333333333333,-0.4285714285714285,-0.1111111111111111,-0.3076923076923077,-0.0416666666666666,-0.5773502691896256,-1.1338934190276817,-0.3333333333333333,-1.568929081105472,-0.5773502691896256
1011,clofazimine,1,1,[4],[3],-0.3333333333333333,-0.7142857142857143,-0.7777777777777778,-0.5384615384615384,-0.0104166666666666,-0.5773502691896256,-1.8898223650461363,-2.3333333333333335,-2.745625891934576,-0.1443375672974064
1012,ykp-1358,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1013,daridorexant,1,1,[5],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1014,zanubrutinib,1,2,[4],"[1, 3]",,,,,,0.0,0.0,0.0,0.0,0.0
1015,denileukin diftitox,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
1016,tinidazole,1,0,[2],[],-0.3333333333333333,-0.4285714285714285,-0.3333333333333333,-0.1538461538461538,0.0625,-0.5773502691896256,-1.1338934190276817,-1.0,-0.7844645405527361,0.8660254037844385
1017,trametinib,1,1,[4],[3],0.3333333333333333,0.0,0.2222222222222222,0.0384615384615384,0.0572916666666666,0.5773502691896256,0.0,0.6666666666666666,0.196116135138184,0.7938566201357353
1018,tolcapone,1,0,[5],[],-0.3333333333333333,-0.4285714285714285,-0.5555555555555556,0.0,-0.0833333333333333,-0.5773502691896256,-1.1338934190276817,-1.6666666666666667,0.0,-1.1547005383792512
1019,denufosol,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
1020,delafloxacin,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
1021,tibolone,1,2,[2],"[4, 5]",-1.0,-0.4285714285714285,-0.3333333333333333,-0.2307692307692307,-0.0625,-1.732050807568877,-1.1338934190276817,-1.0,-1.1766968108291045,-0.8660254037844385
