,drug_name,Cell senescence count,Cell senescence count marg,Cell senescence,Cell senescence marg,Cmap pAGE Cell senescence level1,Cmap pAGE Cell senescence level2,Cmap pAGE Cell senescence level3,Cmap pAGE Cell senescence level4,Cmap pAGE Cell senescence level5,Cmap pAGE Cell senescence level1 z_score,Cmap pAGE Cell senescence level2 z_score,Cmap pAGE Cell senescence level3 z_score,Cmap pAGE Cell senescence level4 z_score,Cmap pAGE Cell senescence level5 z_score
1301,trifluridine,0,0,[],[],1.0,1.0,0.1428571428571428,0.0,0.032258064516129,1.4142135623730951,1.732050807568877,0.3779644730092272,0.0,0.1796053020267748
1302,voriconazole,0,0,[],[],-1.0,-1.0,-0.7142857142857143,-0.375,-0.1612903225806451,-1.4142135623730951,-1.732050807568877,-1.8898223650461363,-1.5,-0.8980265101338745
1303,voretigene neparvovec,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1304,brivaracetam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1305,buformin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1306,talinolol,0,0,[],[],1.0,1.0,1.0,0.25,0.0967741935483871,1.4142135623730951,1.732050807568877,2.6457513110645907,1.0,0.5388159060803247
1307,"(2s)-4-(2,5-difluorophenyl)-n,n-dimethyl-2-phenyl-2,5-dihydro-1h-pyrrole-1-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1308,selinexor,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1309,eliglustat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1310,cefaclor,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,0.0,0.1612903225806451,0.0,-0.5773502691896256,-0.3779644730092272,0.0,0.8980265101338745
1311,1-naphthaleneacetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1312,balanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1313,"1-(6-cyano-3-pyridylcarbonyl)-5',8'-difluorospiro[piperidine-4,2'(1'h)-quinazoline]-4'-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1314,balanol analog 1,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1315,balanol analog 2,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1316,p-cumylphenol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1317,edetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1318,carboxymethylcellulose,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1319,dexbrompheniramine,0,0,[],[],-1.0,-0.3333333333333333,0.1428571428571428,0.0,0.0967741935483871,-1.4142135623730951,-0.5773502691896256,0.3779644730092272,0.0,0.5388159060803247
1320,(2-carbamoylmethyl-5-propyl-octahydro-indol-7-yl)acetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1321,encorafenib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1322,cefuroxime,0,0,[],[],0.0,0.3333333333333333,0.4285714285714285,0.25,0.3548387096774194,0.0,0.5773502691896256,1.1338934190276817,1.0,1.975658322294524
1323,sulfamoxole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1324,sulfaphenazole,0,0,[],[],1.0,1.0,0.4285714285714285,0.0,-0.032258064516129,1.4142135623730951,1.732050807568877,1.1338934190276817,0.0,-0.1796053020267748
1325,ropeginterferon alfa-2b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1326,belzutifan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1327,benzocaine,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.125,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-0.5,-0.5388159060803247
1328,cepeginterferon alfa-2b,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1329,benzthiazide,0,0,[],[],1.0,1.0,0.1428571428571428,0.25,0.2258064516129032,1.4142135623730951,1.732050807568877,0.3779644730092272,1.0,1.257237114187424
1330,edaravone,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,-0.032258064516129,0.0,-0.5773502691896256,0.3779644730092272,0.0,-0.1796053020267748
1331,rociverine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1332,ttp889,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1333,(s)-1-phenyl-1-[4-(9h-purin-6-yl)phenyl]methanamine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1334,ceritinib,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,-0.032258064516129,0.0,-0.5773502691896256,0.3779644730092272,0.0,-0.1796053020267748
1335,tadalafil,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,0.25,0.0967741935483871,0.0,0.5773502691896256,0.3779644730092272,1.0,0.5388159060803247
1336,tafamidis,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1337,dexamethasone,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.0,0.0967741935483871,0.0,-0.5773502691896256,0.3779644730092272,0.0,0.5388159060803247
1338,tafenoquine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1339,dexchlorpheniramine,0,0,[],[],-1.0,-0.3333333333333333,0.1428571428571428,0.0,0.032258064516129,-1.4142135623730951,-0.5773502691896256,0.3779644730092272,0.0,0.1796053020267748
1340,(s)-econazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1341,enclomiphene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1342,(2-bromoethyl)(2-'formyl-4'-aminophenyl) acetate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1343,diethylcarbamazine,0,0,[],[],-1.0,-1.0,-0.1428571428571428,0.25,0.4193548387096774,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,1.0,2.3348689263480735
1344,di-stearoyl-3-sn-phosphatidylcholine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1345,tak-475,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1346,cenicriviroc,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1347,dezocine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1348,didesmethylrocaglamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1349,sulfapyridine,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.375,0.2258064516129032,0.0,-0.5773502691896256,0.3779644730092272,1.5,1.257237114187424
1350,sucralfate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1351,difloxacin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1352,"1,6-fructose diphosphate (linear form)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1353,sufentanil,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,0.125,-0.032258064516129,1.4142135623730951,0.5773502691896256,0.3779644730092272,0.5,-0.1796053020267748
1354,"{[2-amino-4-oxo-6,7-di(sulfanyl-κs)-3,5,5a,8,9a,10-hexahydro-4h-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1355,sufugolix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1356,sulconazole,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,-0.125,-0.1612903225806451,0.0,0.5773502691896256,0.3779644730092272,-0.5,-0.8980265101338745
1357,difelikefalin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1358,ceftriaxone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1359,(s)-wiskostatin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1360,capmatinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1361,bendamustine,0,0,[],[],1.0,1.0,-0.1428571428571428,0.0,-0.0967741935483871,1.4142135623730951,1.732050807568877,-0.3779644730092272,0.0,-0.5388159060803247
1362,encainide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1363,deutetrabenazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1364,ceruletide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1365,tagraxofusp,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1366,rocuronium,0,0,[],[],1.0,1.0,0.7142857142857143,0.5,0.2258064516129032,1.4142135623730951,1.732050807568877,1.8898223650461363,2.0,1.257237114187424
1367,benzoyl-tyrosine-alanine-fluoro-methyl ketone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1368,dexmedetomidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1369,dexloxiglumide,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,0.125,0.0967741935483871,0.0,-0.5773502691896256,-0.3779644730092272,0.5,0.5388159060803247
1370,dexlansoprazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1371,enoxacin,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,0.125,0.2258064516129032,0.0,-0.5773502691896256,-1.1338934190276817,0.5,1.257237114187424
1372,enoxaparin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1373,dexfosfoserine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1374,(s)-2-methyl-1-[(4-methyl-5-isoquinoline)sulfonyl]-homopiperazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1375,"(s)-2-chloro-n-(1-(2-(2-hydroxyethylamino)-2-oxoethyl)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl)-6h-thieno[2,3-b]pyrrole-5-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1376,benzquinamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1377,"(s)-2-[(r)-3-amino-4-(2-fluorophenyl)butyryl]-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
1378,succinobucol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1379,bentazepam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1380,spermine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1381,dihydroxyacetone phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1382,bb-3497,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1383,sotagliflozin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1384,dihydromorphine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1385,beclomethasone dipropionate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1386,(s)-3-phenyllactic acid,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
1387,(s)-4-hydroxymandelonitrile,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1388,deucravacitinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1389,13-deoxydoxorubicin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1390,talarozole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1391,cetilistat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1392,[2(formyl-hydroxy-amino)-ethyl]-phosphonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1393,rocaglamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1394,ataluren,0,0,[],[],1.0,1.0,1.0,0.625,0.2903225806451613,1.4142135623730951,1.732050807568877,2.6457513110645907,2.5,1.6164477182409742
1395,cetrorelix,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1396,benzyl n-[(2s)-5-(diaminomethylamino)-1-[[(2s)-4-fluoro-3-oxobutan-2-yl]amino]-1-oxopentan-2-yl]carbamate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1397,cerivastatin,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.125,-0.032258064516129,0.0,-0.5773502691896256,-0.3779644730092272,-0.5,-0.1796053020267748
1398,atenolol,0,0,[],[],1.0,0.3333333333333333,0.1428571428571428,0.125,0.2258064516129032,1.4142135623730951,0.5773502691896256,0.3779644730092272,0.5,1.257237114187424
1399,"(s)-2-((s)-3-isobutyl-2,5-dioxo-4-quinolin-3-ylmethyl-[1,4]diazepan-1yl)-n-methyl-3-naphtalen-2-yl-propionamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1400,dexchlorpheniramine maleate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1401,"dextrose, unspecified form",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1402,dextropropoxyphene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1403,td-2749,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1404,benzoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1405,benzonatate,0,0,[],[],1.0,1.0,-0.1428571428571428,-0.25,-0.1612903225806451,1.4142135623730951,1.732050807568877,-0.3779644730092272,-1.0,-0.8980265101338745
1406,dexrabeprazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1407,enfuvirtide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1408,cephalexin,0,0,[],[],1.0,1.0,-0.1428571428571428,-0.25,-0.2903225806451613,1.4142135623730951,1.732050807568877,-0.3779644730092272,-1.0,-1.6164477182409742
1409,"synthetic conjugated estrogens, b",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1410,benzbromarone,0,0,[],[],-1.0,-1.0,-0.1428571428571428,0.25,0.1612903225806451,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,1.0,0.8980265101338745
1411,diamorphine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1412,beta-methyllactoside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1413,1-deoxy-1-acetylamino-beta-d-gluco-2-heptulopyranosonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1414,1-[4-(hydroxymethyl)phenyl]guanidine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1415,gamma-hydroxybutyric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1416,"1-[5-methyl-2-(trifluoromethyl)furan-3-yl]-3-[5-[2-[[6-(1h-1,2,4-triazol-5-ylamino)pyrimidin-4-yl]amino]ethyl]-1,3-thiazol-2-yl]urea",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1417,calyculin a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1418,avapritinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1419,doxapram,0,0,[],[],0.0,0.3333333333333333,0.4285714285714285,0.5,0.2258064516129032,0.0,0.5773502691896256,1.1338934190276817,2.0,1.257237114187424
1420,doxacurium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1421,cangrelor,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1422,casimersen,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1423,salmeterol,0,0,[],[],1.0,0.3333333333333333,0.4285714285714285,0.25,0.032258064516129,1.4142135623730951,0.5773502691896256,1.1338934190276817,1.0,0.1796053020267748
1424,dovitinib,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.5,-0.2258064516129032,0.0,-0.5773502691896256,-0.3779644730092272,-2.0,-1.257237114187424
1425,caspofungin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1426,1-biphenyl-2-ylmethanamine,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
1427,samidorphan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1428,castor oil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1429,catridecacog,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1430,caldaret,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1431,{4-[(2s)-2-acetamido-3-({(1s)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1432,safinamide,0,0,[],[],0.0,-0.3333333333333333,-0.1428571428571428,-0.125,-0.0967741935483871,0.0,-0.5773502691896256,-0.3779644730092272,-0.5,-0.5388159060803247
1433,sp1049c,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1434,sacubitril,0,0,[],[],0.0,0.3333333333333333,0.4285714285714285,0.25,0.032258064516129,0.0,0.5773502691896256,1.1338934190276817,1.0,0.1796053020267748
1435,diminazene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1436,efalizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1437,"carboxymethylthio-3-(3-chlorophenyl)-1,2,4-oxadiazol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1438,rnapc2,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1439,sb-269970,0,0,[],[],1.0,0.3333333333333333,-0.4285714285714285,-0.375,-0.2258064516129032,1.4142135623730951,0.5773502691896256,-1.1338934190276817,-1.5,-1.257237114187424
1440,"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1441,trans-2-hydroxycinnamic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1442,ethyl 4-[(4-chloropyridin-2-yl)amino]piperidine-1-carboxylate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1443,avibactam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1444,efavirenz,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,0.125,0.1612903225806451,0.0,-0.5773502691896256,0.3779644730092272,0.5,0.8980265101338745
1445,ethyl 3-[4-(aminosulfonyl)phenyl]propanoate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1446,ethyl (1e)-2-phenyl-n-(sulfooxy)ethanimidothioate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1447,azidocillin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1448,s-methylcysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1449,carbon monoxide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1450,efgartigimod alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1451,carbutamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1452,sc12267,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1453,1-phenyl-1h-pyrazole-4-carboxylic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1454,s-mercaptocysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1455,dorzolamide,0,0,[],[],1.0,0.6666666666666666,0.2857142857142857,0.0625,0.064516129032258,1.4142135623730951,1.1547005383792512,0.7559289460184545,0.25,0.3592106040535497
1456,carbinoxamine,0,0,[],[],0.0,0.3333333333333333,-0.1428571428571428,0.0,0.0967741935483871,0.0,0.5773502691896256,-0.3779644730092272,0.0,0.5388159060803247
1457,(2e)-n-hydroxy-3-[1-methyl-4-(phenylacetyl)-1h-pyrrol-2-yl]prop-2-enamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1458,"{4-amino-2-[(4-methoxyphenyl)amino]-1,3-thiazol-5-yl}(4-methoxyphenyl)methanone",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1459,sodium fluoride,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1460,alpha-naphthoflavone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1461,dimetindene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1462,didanosine,0,0,[],[],1.0,0.6666666666666666,0.5714285714285714,0.5625,0.4516129032258064,1.4142135623730951,1.1547005383792512,1.511857892036909,2.25,2.514474228374848
1463,romidepsin,0,0,[],[],-1.0,-1.0,-0.1428571428571428,-0.25,-0.0967741935483871,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,-1.0,-0.5388159060803247
1464,sulfisoxazole,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1465,dicyclomine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1466,benralizumab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1467,rolofylline,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1468,sulpiride,0,0,[],[],-1.0,-1.0,-0.1428571428571428,-0.125,0.032258064516129,-1.4142135623730951,-1.732050807568877,-0.3779644730092272,-0.5,0.1796053020267748
1469,diclofenamide,0,0,[],[],1.0,0.6666666666666666,0.2857142857142857,0.3125,0.0,1.4142135623730951,1.1547005383792512,0.7559289460184545,1.25,0.0
1470,[4-({4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1471,diclofenac,0,0,[],[],-1.0,-0.3333333333333333,-0.7142857142857143,-0.5,-0.3548387096774194,-1.4142135623730951,-0.5773502691896256,-1.8898223650461363,-2.0,-1.975658322294524
1472,celiprolol,0,0,[],[],0.0,0.3333333333333333,0.4285714285714285,0.5,0.2258064516129032,0.0,0.5773502691896256,1.1338934190276817,2.0,1.257237114187424
1473,cenegermin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1474,(2e)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1475,[4-(3-aminomethyl-phenyl)-piperidin-1-yl]-(5-phenethyl- pyridin-3-yl)-methanone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1476,"dibenzofuran-4,6-dicarboxylic acid",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1477,(2e)-3-(2-oct-1-yn-1-ylphenyl)acrylic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1478,saccharin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1479,doxofylline,0,0,[],[],1.0,1.0,0.7142857142857143,0.25,0.2258064516129032,1.4142135623730951,1.732050807568877,1.8898223650461363,1.0,1.257237114187424
1480,1-deoxy-1-methoxycarbamido-beta-d-gluco-2-heptulopyranosonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1481,carphenazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1482,1-dodecanol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1483,duloxetine,0,0,[],[],-1.0,-1.0,0.1428571428571428,0.0,0.032258064516129,-1.4142135623730951,-1.732050807568877,0.3779644730092272,0.0,0.1796053020267748
1484,(1r)-menthyl hexyl phosphonate group,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1485,1-hydroxy-2-amino-3-cyclohexylpropane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1486,"1-[4-(4-chlorophenyl)-1-(7h-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1487,dulaglutide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1488,"1-[4-(aminomethyl)benzoyl]-5'-fluoro-1'h-spiro[piperidine-4,2'-quinazolin]-4'-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1489,cariprazine,0,0,[],[],0.0,0.3333333333333333,0.1428571428571428,0.0,-0.1612903225806451,0.0,0.5773502691896256,0.3779644730092272,0.0,-0.8980265101338745
1490,sr-123781a,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1491,s-acetyl-cysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1492,1-guanidinium-7-aminoheptane,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1493,m-chlorophenylpiperazine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1494,dronabinol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1495,carisoprodol,0,0,[],[],-1.0,-1.0,0.1428571428571428,0.375,0.1612903225806451,-1.4142135623730951,-1.732050807568877,0.3779644730092272,1.5,0.8980265101338745
1496,carbimazole,0,0,[],[],-1.0,-1.0,-0.4285714285714285,-0.125,-0.032258064516129,-1.4142135623730951,-1.732050807568877,-1.1338934190276817,-0.5,-0.1796053020267748
1497,camidanlumab tesirine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1498,doxylamine,0,0,[],[],1.0,1.0,-0.1428571428571428,0.0,-0.2258064516129032,1.4142135623730951,1.732050807568877,-0.3779644730092272,0.0,-1.257237114187424
1499,bos172722,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1500,avasimibe,0,0,[],[],0.0,-0.3333333333333333,-0.4285714285714285,-0.25,-0.2258064516129032,0.0,-0.5773502691896256,-1.1338934190276817,-1.0,-1.257237114187424
1501,bempedoic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1502,ecallantide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1503,dibotermin alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1504,nitroprusside,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1505,3-mercuri-4-aminobenzenesulfonamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1506,regadenoson,0,0,[],[],0.0,-0.3333333333333333,0.1428571428571428,-0.125,0.032258064516129,0.0,-0.5773502691896256,0.3779644730092272,-0.5,0.1796053020267748
1507,"(6e,11e)-heptadeca-6,11-diene-9,9-diylbis(phosphonic acid)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1508,"(6r)-2-amino-6-[2-(3'-methoxybiphenyl-3-yl)ethyl]-3,6-dimethyl-5,6-dihydropyrimidin-4(3h)-one",0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
1509,terbinafine,0,0,[],[],0.0,0.3333333333333333,0.7142857142857143,0.25,0.032258064516129,0.0,0.5773502691896256,1.8898223650461363,1.0,0.1796053020267748
1510,nebivolol,0,0,[],[],-1.0,-0.3333333333333333,-0.1428571428571428,0.0,-0.032258064516129,-1.4142135623730951,-0.5773502691896256,-0.3779644730092272,0.0,-0.1796053020267748
1511,"(3as,4r,9br)-2,2-difluoro-4-(4-hydroxyphenyl)-6-(methoxymethyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1512,prlx 93936,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1513,solriamfetol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1514,s-(d-carboxybutyl)-l-homocysteine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
