,drug_name,Loss of proteostasis count,Loss of proteostasis count marg,Loss of proteostasis,Loss of proteostasis marg,Cmap pAGE Loss of proteostasis level1,Cmap pAGE Loss of proteostasis level2,Cmap pAGE Loss of proteostasis level3,Cmap pAGE Loss of proteostasis level4,Cmap pAGE Loss of proteostasis level5,Cmap pAGE Loss of proteostasis level1 z_score,Cmap pAGE Loss of proteostasis level2 z_score,Cmap pAGE Loss of proteostasis level3 z_score,Cmap pAGE Loss of proteostasis level4 z_score,Cmap pAGE Loss of proteostasis level5 z_score
925,ac-(d)phe-pro-borohomoornithine-oh,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
926,ac-(d)phe-pro-borolys-oh,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
927,"n7-butyl-n2-(5-chloro-2-methylphenyl)-5-methyl[1,2,4]triazolo[1,5-a]pyrimidine-2,7-diamine",1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
928,flavin mononucleotide,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
929,ambroxol acefyllinate,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
930,benzylsulfonic acid,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
931,"4-{4-[4-(3-aminopropoxy)phenyl]-1h-pyrazol-5-yl}-6-chlorobenzene-1,3-diol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
932,3-(4-{2-[2-(2-bromo-acetylamino)-ethyldisulfanyl]-ethylcarbamoyl}-cyclohexylcarbamoyl)-pyrazine-2-carboxylic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
933,batimastat,1,1,[5],[2],1.0,1.0,0.0,0.2,0.0298507462686567,1.0,1.0,0.0,0.7745966692414835,0.345547370232544
934,"1,2-dichlorobenzene",1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
935,bivatuzumab,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
936,"(5e)-14-chloro-15,17-dihydroxy-4,7,8,9,10,11-hexahydro-2-benzoxacyclopentadecine-1,12(3h,13h)-dione",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
937,"(5e)-12-chloro-13,15-dihydroxy-4,7,8,9-tetrahydro-2-benzoxacyclotridecine-1,10(3h,11h)-dione",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
938,1-benzyl-3-(4-methoxy-benzenesulfonyl)-6-oxo-hexahydro-pyrimidine-4-carboxylic acid hydroxyamide,1,1,[5],[3],,,,,,0.0,0.0,0.0,0.0,0.0
939,"2-(3-amino-2,5,6-trimethoxyphenyl)ethyl 5-chloro-2,4-dihydroxybenzoate",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
940,rhigfbp-3,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
941,1-butanoyl-n-(4-carbamimidoylbenzyl)-l-prolinamide,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
942,"(1r)-n,6-dihydroxy-7-methoxy-2-[(4-methoxyphenyl)sulfonyl]-1,2,3,4-tetrahydroisoquinoline-1-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
943,(1n)-4-n-butoxyphenylsulfonyl-(2r)-n-hydroxycarboxamido-(4s)-methanesulfonylamino-pyrrolidine,1,1,[5],[3],,,,,,0.0,0.0,0.0,0.0,0.0
944,2-pyridinethiol,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
945,cixutumumab,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
946,"2-(2-hydroxy-1,1-dihydroxymethyl-ethylamino)-ethanesulfonic acid",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
947,"5-methyl-3-(9-oxo-1,8-diaza-tricyclo[10.6.1.013,18]nonadeca-12(19),13,15,17-tetraen-10-ylcarbamoyl)-hexanoic acid",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
948,anistreplase,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
949,"(1s)-1-(3-chlorophenyl)-2-oxo-2-[(1,3,4-trioxo-1,2,3,4-tetrahydroisoquinolin-5-yl)amino]ethyl acetate",1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
950,1-[(2r)-2-aminobutanoyl]-n-(3-chlorobenzyl)-l-prolinamide,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
951,2-({5-chloro-2-[(2-methoxy-4-morpholin-4-ylphenyl)amino]pyrimidin-4-yl}amino)-n-methylbenzamide,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
952,heptyl glucoside,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
953,"2-(1h-imidazol-1-yl)-9-methoxy-8-(2-methoxyethoxy)benzo[c][2,7]naphthyridin-4-amine",1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
954,guanidinoethylmercaptosuccinic acid,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
955,radicicol,1,0,[5],[],-1.0,-1.0,-0.5,-0.3333333333333333,-0.0223880597014925,-1.0,-1.0,-1.0,-1.2909944487358056,-0.259160527674408
956,"8-(2,5-dimethoxy-benzyl)-2-fluoro-9-pent-9h-purin-6-ylamine",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
957,1-[(2r)-2-aminobutanoyl]-n-(4-carbamimidoylbenzyl)-l-prolinamide,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
958,(2s)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
959,"5-(5-chloro-2,4-dihydroxyphenyl)-n-ethyl-4-[4-(morpholin-4-ylmethyl)phenyl]isoxazole-3-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
960,4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
961,l-cysteic acid,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
962,n-hydroxy-2-[4-(4-phenoxy-benzenesulfonyl)-tetrahydro-pyran-4-yl]-acetamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
963,lithium carbonate,1,2,[5],"[1, 4]",,,,,,0.0,0.0,0.0,0.0,0.0
964,"4-(1h-imidazol-4-yl)-3-(5-ethyl-2,4-dihydroxy-phenyl)-1h-pyrazole",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
965,"4-(1,3,2-dioxaborolan-2-yloxy)butan-1-aminium",1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
966,etoposide,1,1,[3],[4],-1.0,-1.0,0.0,-0.2,-0.1044776119402985,-1.0,-1.0,0.0,-0.7745966692414835,-1.209415795813904
967,"(9z,11e,13s)-13-hydroxyoctadeca-9,11-dienoic acid",1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
968,alvespimycin,1,0,[5],[],-1.0,-1.0,-0.5,-0.3333333333333333,-0.0895522388059701,-1.0,-1.0,-1.0,-1.2909944487358056,-1.036642110697632
969,"4-chloro-6-{5-[(2-morpholin-4-ylethyl)amino]-1,2-benzisoxazol-3-yl}benzene-1,3-diol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
970,2-chloro-5-nitro-n-phenylbenzamide,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
971,oleic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
972,tisotumab vedotin,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
973,desonide,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
974,n-benzylformamide,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
975,clx-0921,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
976,n-[3-(n'-hydroxycarboxamido)-2-(2-methylpropyl)-propanoyl]-o-tyrosine-n-methylamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
977,thymidine monophosphate,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
978,"5-(5-chloro-2,4-dihydroxyphenyl)-n-ethyl-4-piperazin-1-yl-1h-pyrazole-3-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
979,3-fluoro-n-[1-(4-fluorophenyl)-3-(2-thienyl)-1h-pyrazol-5-yl]benzenesulfonamide,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
980,"4-chloro-6-(4-{4-[4-(methylsulfonyl)benzyl]piperazin-1-yl}-1h-pyrazol-5-yl)benzene-1,3-diol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
981,"4-{[(2r)-2-(2-methylphenyl)pyrrolidin-1-yl]carbonyl}benzene-1,3-diol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
982,nox-700,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
983,n-[(2-amino-6-methylpyrimidin-4-yl)methyl]-3-{[(e)-(2-oxodihydrofuran-3(2h)-ylidene)methyl]amino}benzenesulfonamide,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
984,"pyrimidine-4,6-dicarboxylic acid bis-[(pyridin-3-ylmethyl)-amide]",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
985,fructose-6-phosphate,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
986,"5-(5-chloro-2,4-dihydroxyphenyl)-n-ethyl-4-(4-methoxyphenyl)-1h-pyrazole-3-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
987,(3e)-3-[(phenylamino)methylidene]dihydrofuran-2(3h)-one,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
988,s-ethyl-n-phenyl-isothiourea,1,2,[1],"[2, 3]",,,,,,0.0,0.0,0.0,0.0,0.0
989,[[1-[n-hydroxy-acetamidyl]-3-methyl-butyl]-carbonyl-leucinyl]-alanine ethyl ester,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
990,"4-(2,4-dichlorophenyl)-5-phenyldiazenyl-pyrimidin-2-amine",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
991,l-saccharopine,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
992,4-(hydroxymethyl)benzamidine,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
993,anthralin,1,1,[2],[1],,,,,,0.0,0.0,0.0,0.0,0.0
994,myristoyl-coa,1,0,[3],[],,,,,,0.0,0.0,0.0,0.0,0.0
995,hexylresorcinol,1,1,[5],[4],1.0,1.0,-0.5,-0.0666666666666666,0.1492537313432835,1.0,1.0,-1.0,-0.2581988897471611,1.72773685116272
996,guanidine-3-propanol,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
997,hydrocortamate,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
998,obeticholic acid,1,1,[2],[1],,,,,,0.0,0.0,0.0,0.0,0.0
999,zimelidine,1,1,[3],[4],1.0,1.0,0.0,0.3333333333333333,0.0970149253731343,1.0,1.0,0.0,1.2909944487358056,1.123028953255768
1000,"diamino-n-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium",1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1001,sc-236,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1002,bucladesine,1,0,[2],[],1.0,1.0,0.5,0.3333333333333333,0.208955223880597,1.0,1.0,1.0,1.2909944487358056,2.418831591627808
1003,4-hydroxybutan-1-aminium,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1004,cts-1027,1,0,[5],[],-1.0,-1.0,0.0,-0.2,-0.044776119402985,-1.0,-1.0,0.0,-0.7745966692414835,-0.518321055348816
1005,"6-(3-bromo-2-naphthyl)-1,3,5-triazine-2,4-diamine",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1006,nitroarginine,1,2,[1],"[2, 3]",,,,,,0.0,0.0,0.0,0.0,0.0
1007,"2-amino-4-[2,4-dichloro-5-(2-pyrrolidin-1-ylethoxy)phenyl]-n-ethylthieno[2,3-d]pyrimidine-6-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1008,"4-chloro-6-(4-piperazin-1-yl-1h-pyrazol-5-yl)benzene-1,3-diol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1009,loxoprofen,1,0,[4],[],1.0,1.0,0.5,-0.0666666666666666,-0.0522388059701492,1.0,1.0,1.0,-0.2581988897471611,-0.604707897906952
1010,"3-({2-[(2-amino-6-methylpyrimidin-4-yl)ethynyl]benzyl}amino)-1,3-oxazol-2(3h)-one",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1011,"n-[4-(aminosulfonyl)benzyl]-5-(5-chloro-2,4-dihydroxyphenyl)-1h-pyrazole-4-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1012,"5-(5-chloro-2,4-dihydroxyphenyl)-n-ethyl-4-(4-methoxyphenyl)isoxazole-3-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1013,(z)-3-benzyl-5-(2-hydroxy-3-nitrobenzylidene)-2-thioxothiazolidin-4-one,1,0,[3],[],,,,,,0.0,0.0,0.0,0.0,0.0
1014,halofuginone,1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1015,tolfenamic acid,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1016,osi-930,1,1,[1],[2],-1.0,-1.0,-1.0,-0.4666666666666667,-0.126865671641791,-1.0,-1.0,-2.0,-1.807392228230128,-1.4685763234883122
1017,bosentan,1,1,[3],[4],-1.0,-1.0,0.0,-0.2,0.0149253731343283,-1.0,-1.0,0.0,-0.7745966692414835,0.172773685116272
1018,arachidonic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1019,cyclohexanol,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
1020,tanespimycin,1,0,[5],[],-1.0,-1.0,-0.5,-0.3333333333333333,-0.0149253731343283,-1.0,-1.0,-1.0,-1.2909944487358056,-0.172773685116272
1021,abciximab,1,0,[2],[],,,,,,0.0,0.0,0.0,0.0,0.0
1022,4-[(5-methoxy-2-methylphenoxy)methyl]pyridine,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1023,sibutramine,1,1,[3],[4],-1.0,-1.0,0.5,0.3333333333333333,-0.0820895522388059,-1.0,-1.0,1.0,1.2909944487358056,-0.950255268139496
1024,calcifediol,1,1,[1],[2],-1.0,-1.0,-1.0,-0.4666666666666667,-0.0149253731343283,-1.0,-1.0,-2.0,-1.807392228230128,-0.172773685116272
1025,nf-kappab decoy,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1026,favid,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1027,"4-{[1-methyl-2,4-dioxo-6-(3-phenylprop-1-yn-1-yl)-1,4-dihydroquinazolin-3(2h)-yl]methyl}benzoic acid",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1028,cct-018159,1,0,[5],[],-1.0,-1.0,0.0,-0.3333333333333333,-0.0746268656716417,-1.0,-1.0,0.0,-1.2909944487358056,-0.86386842558136
1029,lipegfilgrastim,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1030,"4-methyl-7,8-dihydro-5h-thiopyrano[4,3-d]pyrimidin-2-amine",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1031,n-heptylformamide,1,0,[4],[],,,,,,0.0,0.0,0.0,0.0,0.0
1032,phosphonothreonine,1,0,[3],[],,,,,,0.0,0.0,0.0,0.0,0.0
1033,3-(5-methoxy-1h-indol-3-yl)propanoic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1034,(2s)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1035,"(8alpha,10alpha,13alpha,17beta)-17-[(4-hydroxyphenyl)carbonyl]androsta-3,5-diene-3-carboxylic acid",1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1036,(s)-3-(4-(2-carbazol-9-yl-ethoxy)-phenyl)-2-ethoxy-propionic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1037,9(s)-hode,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1038,"2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9h-carbazol-9-yl)benzamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1039,"2-[(2,4-dichlorobenzoyl)amino]-5-(pyrimidin-2-yloxy)benzoic acid",1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1040,2-{5-[3-(7-propyl-3-trifluoromethylbenzo[d]isoxazol-6-yloxy)propoxy]indol-1-yl}ethanoic acid,1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1041,irl-1620,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1042,n-{(4s)-4-amino-5-[(2-aminoethyl)amino]pentyl}-n'-nitroguanidine,1,2,[1],"[2, 3]",,,,,,0.0,0.0,0.0,0.0,0.0
1043,lenograstim,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1044,"(5e,7s)-2-amino-7-(4-fluoro-2-pyridin-3-ylphenyl)-4-methyl-7,8-dihydroquinazolin-5(6h)-one oxime",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1045,nxn-188,1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1046,"[4-(1,3,2-dioxaborolan-2-yloxy)methyl]benzamidine",1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1047,"l-n(omega)-nitroarginine-2,4-l-diaminobutyric amide",1,2,[1],"[2, 3]",,,,,,0.0,0.0,0.0,0.0,0.0
1048,"4-bromo-6-(6-hydroxy-1,2-benzisoxazol-3-yl)benzene-1,3-diol",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1049,"4-(1,3-benzodioxol-5-yl)-5-(5-ethyl-2,4-dihydroxyphenyl)-2h-pyrazole-3-carboxylic acid",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1050,"(4s,5e,7z,10z,13z,16z,19z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid",1,1,[1],[2],,,,,,0.0,0.0,0.0,0.0,0.0
1051,"1,3,2-dioxaborolan-2-ol",1,1,[3],[4],,,,,,0.0,0.0,0.0,0.0,0.0
1052,nicotinamide,1,0,[4],[],-1.0,-1.0,0.0,-0.4666666666666667,0.0671641791044776,-1.0,-1.0,0.0,-1.807392228230128,0.777481583023224
1053,"5-(2-ethoxyethyl)-5-[4-(4-fluorophenoxy)phenoxy]pyrimidine-2,4,6(1h,3h,5h)-trione",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1054,"2-amino-4-(2,4-dichlorophenyl)-n-ethylthieno[2,3-d]pyrimidine-6-carboxamide",1,0,[5],[],,,,,,0.0,0.0,0.0,0.0,0.0
1055,entrectinib,1,0,[3],[],,,,,,0.0,0.0,0.0,0.0,0.0
1056,opium,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1057,leucine phosphonic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1058,chlorthalidone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1059,cholic acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1060,lorlatinib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1061,lonoctocog alfa,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1062,opicapone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1063,levomenthol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1064,ct-011,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1065,chlorzoxazone,0,0,[],[],1.0,1.0,0.5,0.0666666666666666,-0.1119402985074626,1.0,1.0,1.0,0.2581988897471611,-1.2958026383720402
1066,lormetazepam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1067,levodopa,0,0,[],[],-1.0,-1.0,-1.0,-0.2,0.0671641791044776,-1.0,-1.0,-2.0,-0.7745966692414835,0.777481583023224
1068,cefmetazole,0,0,[],[],1.0,1.0,0.5,0.3333333333333333,-0.0895522388059701,1.0,1.0,1.0,1.2909944487358056,-1.036642110697632
1069,5-hydroxyvaleric acid,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1070,chloroquine,0,0,[],[],1.0,1.0,0.5,0.2,0.0597014925373134,1.0,1.0,1.0,0.7745966692414835,0.691094740465088
1071,loxapine,0,0,[],[],-1.0,-1.0,0.0,0.0666666666666666,0.1492537313432835,-1.0,-1.0,0.0,0.2581988897471611,1.72773685116272
1072,cholecystokinin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1073,cephaloglycin,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1074,lumateperone,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1075,levobunolol,0,0,[],[],-1.0,-1.0,0.0,0.3333333333333333,0.0373134328358208,-1.0,-1.0,0.0,1.2909944487358056,0.43193421279068
1076,chlordiazepoxide,0,0,[],[],1.0,1.0,1.0,-0.2,-0.0671641791044776,1.0,1.0,2.0,-0.7745966692414835,-0.777481583023224
1077,5-beta-d-ribofuranosylnicotinamide adenine dinucleotide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1078,liraglutide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1079,5-aminonaphthalene-2-sulfonic acid,0,1,[],[3],,,,,,0.0,0.0,0.0,0.0,0.0
1080,aplyronine a,0,1,[],[1],,,,,,0.0,0.0,0.0,0.0,0.0
1081,lidorestat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1082,cabotegravir,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1083,cts-21166,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1084,cenisertib,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1085,cemiplimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1086,loprazolam,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1087,chlorprothixene,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1088,5-hydroxy-n-propargyl-1(r)-aminoindan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1089,5-fluorotryptophan,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1090,lumichrome,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1091,"5-[(phenylsulfonyl)amino]-1,3,4-thiadiazole-2-sulfonamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1092,cp-744809,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1093,lurasidone,0,0,[],[],1.0,1.0,0.5,0.2,0.0149253731343283,1.0,1.0,1.0,0.7745966692414835,0.172773685116272
1094,5-iodouracil,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1095,celecoxib,0,0,[],[],1.0,1.0,0.5,0.4666666666666667,0.0895522388059701,1.0,1.0,1.0,1.807392228230128,1.036642110697632
1096,leronlimab,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1097,"5-[(z)-(5-chloro-2-oxo-1,2-dihydro-3h-indol-3-ylidene)methyl]-n,2,4-trimethyl-1h-pyrrole-3-carboxamide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1098,chorionic gonadotropin (human),0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1099,lisinopril,0,0,[],[],-1.0,-1.0,0.0,-0.0666666666666666,0.0149253731343283,-1.0,-1.0,0.0,-0.2581988897471611,0.172773685116272
1100,lupeol,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1101,"5-methyl-n-[4-(trifluoromethyl)phenyl][1,2,4]triazolo[1,5-a]pyrimidin-7-amine",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1102,chloroprocaine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1103,levonordefrin,0,1,[],[5],,,,,,0.0,0.0,0.0,0.0,0.0
1104,fluorescein,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1105,6-[2-(3'-methoxybiphenyl-3-yl)ethyl]pyridin-2-amine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1106,levamisole,0,0,[],[],1.0,1.0,0.0,-0.2,-0.0298507462686567,1.0,1.0,0.0,-0.7745966692414835,-0.345547370232544
1107,"1,2-diacyl-sn-glycero-3-phosphoinositol",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1108,cefotiam,0,0,[],[],1.0,1.0,0.5,-0.3333333333333333,0.0746268656716417,1.0,1.0,1.0,-1.2909944487358056,0.86386842558136
1109,"(1s,2s,3r,4s,5s)-2,3,4-trihydroxy-5-(hydroxymethyl)cyclohexyl (1e)-2-phenyl-n-(sulfooxy)ethanimidothioate",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1110,"(1s,3s,5s)-2-{(2s)-2-amino-2-[(1r,3s,5r,7s)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1111,calcium phosphate,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1112,(z)-2-[2-(4-methylpiperazin-1-yl)benzyl]diazenecarbothioamide,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1113,"1,1,1-trifluoro-3-((n-acetyl)-l-leucylamido)-4-phenyl-butan-2-one(n-acetyl-l-leucyl-l-phenylalanyl trifluoromethyl ketone)",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1114,"(z,z)-4-hydroxy-n,n,n-trimethyl-10-oxo-7-[(1-oxo-9-octadecenyl)oxy]-3,5,9-trioxa-4-phosphaheptacos-18-en-1-aminium-4-oxide",0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1115,cefradine,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1116,caprylic acid,0,2,[],"[1, 2]",,,,,,0.0,0.0,0.0,0.0,0.0
1117,captodiame,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1118,rosuvastatin,0,0,[],[],1.0,1.0,0.5,-0.0666666666666666,-0.1865671641791045,1.0,1.0,1.0,-0.2581988897471611,-2.1596710639534
1119,cefoperazone,0,0,[],[],1.0,1.0,0.0,0.3333333333333333,0.0746268656716417,1.0,1.0,0.0,1.2909944487358056,0.86386842558136
1120,dihydrexidine,0,0,[],[],-1.0,-1.0,0.0,-0.3333333333333333,-0.2537313432835821,-1.0,-1.0,0.0,-1.2909944487358056,-2.9371526469766245
1121,strontium chloride sr-89,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
1122,spironolactone,0,0,[],[],1.0,1.0,0.0,-0.2,-0.1194029850746268,1.0,1.0,0.0,-0.7745966692414835,-1.382189480930176
1123,roxadustat,0,0,[],[],,,,,,0.0,0.0,0.0,0.0,0.0
